i,percentile_column_name,month_start,num_surgeries_completed,average_session_utilisation,total_mins_overtime,num_sessions_that_run_overtime,num_sessions_with_cancelled_surgeries,num_surgeries_cancelled
241,duration_40th_percentile,2015-05-01,42,0.9947441543375444,53.056320489913446,5,6,6
242,duration_40th_percentile,2015-05-01,41,0.977392467957781,12.933476558387838,1,7,7
243,duration_40th_percentile,2015-05-01,38,0.9548535248688687,56.38016226584625,4,6,6
244,duration_40th_percentile,2015-05-01,46,0.9893780857546257,92.54415868117644,6,4,4
245,duration_40th_percentile,2015-05-01,39,0.9891442815469607,80.3585523964249,4,6,6
246,duration_40th_percentile,2015-05-01,40,0.9950430773867275,128.8095975560974,4,7,7
247,duration_40th_percentile,2015-05-01,44,0.9730876285870912,24.27609802103325,3,6,6
248,duration_40th_percentile,2015-05-01,43,0.9205634307748491,45.54541994395254,2,5,5
249,duration_40th_percentile,2015-05-01,45,0.9903544853215417,69.41566660793251,4,5,5
250,duration_40th_percentile,2015-05-01,42,0.9891576346870693,87.34795067023731,3,6,6
251,duration_40th_percentile,2015-05-01,43,0.9441586213012128,50.781691067674274,5,5,5
252,duration_40th_percentile,2015-05-01,47,0.9796131696716411,99.08971199481209,4,4,4
253,duration_40th_percentile,2015-05-01,36,0.9419407191601247,3.4102075565465384,1,7,7
254,duration_40th_percentile,2015-05-01,44,0.9839809558214018,35.216174950966206,3,7,7
255,duration_40th_percentile,2015-05-01,42,0.9572432289930509,13.914197024601435,1,5,5
256,duration_40th_percentile,2015-05-01,36,0.9762336863736366,27.50514892417675,1,7,7
257,duration_40th_percentile,2015-05-01,40,0.9619797957326475,57.10562457892206,3,6,6
258,duration_40th_percentile,2015-05-01,44,0.9921300591997689,63.878857429078835,4,6,6
259,duration_40th_percentile,2015-05-01,38,0.9471113891110449,9.317318314443014,1,7,7
260,duration_40th_percentile,2015-05-01,46,0.9904541575201561,74.15962958727982,4,5,5
261,duration_40th_percentile,2015-05-01,42,0.9619286956802738,178.28624929614614,5,6,6
262,duration_40th_percentile,2015-05-01,41,0.9923246595463923,26.023017339423745,3,5,5
263,duration_40th_percentile,2015-05-01,47,0.9985406041933825,55.80757353684021,5,5,5
264,duration_40th_percentile,2015-05-01,44,0.9679147981991817,67.73605203296302,4,6,6
265,duration_40th_percentile,2015-05-01,41,0.9410019826612211,68.11743955021461,3,7,7
266,duration_40th_percentile,2015-05-01,45,0.9644466248281284,57.45771447414597,5,5,5
267,duration_40th_percentile,2015-05-01,39,0.996571080133345,58.751601813653565,5,6,6
268,duration_40th_percentile,2015-05-01,41,0.9871966285224675,88.42895875885824,5,5,5
269,duration_40th_percentile,2015-05-01,38,0.9913799276600493,107.056856770997,5,6,6
270,duration_40th_percentile,2015-05-01,41,0.956372049045574,36.76209154974447,2,5,5
271,duration_40th_percentile,2015-05-01,40,0.9753772490295146,88.86296826156865,5,6,6
272,duration_40th_percentile,2015-05-01,37,0.9977858007401323,225.42648472284395,5,7,7
273,duration_40th_percentile,2015-05-01,39,0.9993357644206792,161.21111155909,5,7,7
274,duration_40th_percentile,2015-05-01,38,0.9657530206735094,0.0,0,6,6
275,duration_40th_percentile,2015-05-01,37,0.980117486340038,123.65158522500678,4,7,7
276,duration_40th_percentile,2015-05-01,48,0.9929328855691946,124.70035784550066,4,4,4
277,duration_40th_percentile,2015-05-01,39,0.9922880073762739,76.0578701802765,5,7,7
278,duration_40th_percentile,2015-05-01,44,0.9813983309972635,48.633347096843295,3,4,4
279,duration_40th_percentile,2015-05-01,43,0.949025663541652,140.45139728209222,6,6,6
280,duration_40th_percentile,2015-05-01,44,0.9885895993129782,19.725368272976766,2,6,6
281,duration_40th_percentile,2015-05-01,42,0.9805640582829466,59.31278278562763,3,4,4
282,duration_40th_percentile,2015-05-01,46,0.9933731262634397,134.2157100085966,5,5,5
283,duration_40th_percentile,2015-05-01,46,0.9907005994670384,47.816655775012464,3,5,5
284,duration_40th_percentile,2015-05-01,42,0.938659324854948,99.59307297262797,3,6,6
285,duration_40th_percentile,2015-05-01,38,0.9892869993998347,81.6046130686691,3,7,7
286,duration_40th_percentile,2015-05-01,44,0.9985582248242916,48.91985647461911,6,6,6
287,duration_40th_percentile,2015-05-01,39,0.9444908993995672,42.32239860130903,3,7,7
288,duration_40th_percentile,2015-05-01,41,0.9849491215695952,58.89838985721326,4,6,6
289,duration_40th_percentile,2015-05-01,43,0.9988073685475712,139.38488449110991,6,5,5
290,duration_40th_percentile,2015-05-01,41,0.9257713018512203,11.571237203093347,2,6,6
291,duration_40th_percentile,2015-05-01,46,0.9966618929702838,44.70697526593824,5,4,4
292,duration_40th_percentile,2015-05-01,45,0.9807054438148606,57.308341410070284,3,6,6
293,duration_40th_percentile,2015-05-01,43,0.9904169467424434,78.13366866949582,3,7,7
294,duration_40th_percentile,2015-05-01,43,0.9745751163585528,32.10569561862894,3,5,5
295,duration_40th_percentile,2015-05-01,40,0.9763816670232368,65.38006720941712,3,6,6
296,duration_40th_percentile,2015-05-01,47,0.9707958481495284,92.62537321085927,3,6,6
297,duration_40th_percentile,2015-05-01,46,0.9849636706165239,77.1938497496842,4,4,4
298,duration_40th_percentile,2015-05-01,44,0.9566499373596671,57.96571312685853,4,4,4
299,duration_40th_percentile,2015-05-01,47,1.0,72.9590765388981,7,5,5
0,duration_45th_percentile,2015-05-01,46,0.9672529584270401,83.83153598514343,4,3,3
1,duration_45th_percentile,2015-05-01,43,0.9473396452120635,50.30882720614545,2,4,4
2,duration_45th_percentile,2015-05-01,34,0.9936786808440558,46.53018327835355,5,7,7
3,duration_45th_percentile,2015-05-01,42,0.9608955413219887,83.14033708800139,4,4,4
4,duration_45th_percentile,2015-05-01,45,0.9807133886549462,41.130733332575346,3,4,4
5,duration_45th_percentile,2015-05-01,42,0.9788994224525965,28.084930865462297,2,5,5
6,duration_45th_percentile,2015-05-01,41,0.9364785494050686,3.955090155516359,1,3,3
7,duration_45th_percentile,2015-05-01,47,0.9659150243652604,91.49756401790694,3,2,2
8,duration_45th_percentile,2015-05-01,46,0.9778473683649029,62.967813908644416,3,3,3
9,duration_45th_percentile,2015-05-01,40,0.970354569328184,72.94547230011267,5,5,5
10,duration_45th_percentile,2015-05-01,41,0.9577712544750551,132.60186298931967,6,6,6
11,duration_45th_percentile,2015-05-01,41,0.9874502542114791,27.602151841514797,3,4,4
12,duration_45th_percentile,2015-05-01,40,0.9897573847241866,29.157089630332507,3,5,5
13,duration_45th_percentile,2015-05-01,41,0.96164050999548,7.762171250901133,2,3,3
14,duration_45th_percentile,2015-05-01,45,0.9974050097162975,52.20772718479793,5,5,5
15,duration_45th_percentile,2015-05-01,41,0.9938041137075656,202.58929397418171,6,4,4
16,duration_45th_percentile,2015-05-01,41,0.9778538834816051,85.33768203320301,5,5,5
17,duration_45th_percentile,2015-05-01,41,0.9704227649545227,93.8313721915008,3,4,4
18,duration_45th_percentile,2015-05-01,32,0.9863322175388571,59.07538825188237,2,7,7
19,duration_45th_percentile,2015-05-01,44,0.9893564998476829,86.58075404089095,4,4,4
20,duration_45th_percentile,2015-05-01,44,0.9562079012473854,68.43150867167071,3,3,3
21,duration_45th_percentile,2015-05-01,47,0.9823229463377823,26.502887628411713,4,3,3
22,duration_45th_percentile,2015-05-01,46,0.9912347990199598,79.2276839899398,5,3,3
23,duration_45th_percentile,2015-05-01,39,0.9939344470888184,127.92187166892938,4,4,4
24,duration_45th_percentile,2015-05-01,37,0.9881549358368963,67.14247437399331,3,6,6
25,duration_45th_percentile,2015-05-01,38,0.9952516129485309,102.24191249869898,6,5,5
26,duration_45th_percentile,2015-05-01,47,0.9737173400381626,33.556055323838564,3,2,2
27,duration_45th_percentile,2015-05-01,38,0.9952168653629387,38.92393142512253,3,5,5
28,duration_45th_percentile,2015-05-01,42,0.9967607081717388,98.41994096616293,5,4,4
29,duration_45th_percentile,2015-05-01,42,0.9792712026996757,69.0859596070992,3,4,4
30,duration_45th_percentile,2015-05-01,35,0.986739207734472,52.48166853585042,3,6,6
31,duration_45th_percentile,2015-05-01,43,0.9688026495495101,5.592769349328137,2,4,4
32,duration_45th_percentile,2015-05-01,44,0.9871140749081959,62.67325929533422,6,5,5
33,duration_45th_percentile,2015-05-01,37,0.9917727586605535,97.27943109532896,5,6,6
34,duration_45th_percentile,2015-05-01,38,0.9802518002525981,12.33516988736551,1,5,5
35,duration_45th_percentile,2015-05-01,45,0.9842336413354343,20.68831838728147,2,4,4
36,duration_45th_percentile,2015-05-01,40,0.9656392319346097,43.57653982976308,2,4,4
37,duration_45th_percentile,2015-05-01,47,0.938803014541402,6.1468761297495575,2,1,1
38,duration_45th_percentile,2015-05-01,43,0.9658202767273119,81.19724371465179,4,4,4
39,duration_45th_percentile,2015-05-01,41,0.9887596659644781,75.40985070392401,1,6,6
40,duration_45th_percentile,2015-05-01,41,0.9827175807069068,125.30125570192672,4,4,4
41,duration_45th_percentile,2015-05-01,41,0.9881882461009325,80.27185487315217,2,6,6
42,duration_45th_percentile,2015-05-01,44,0.9954144656260142,51.885724776753705,5,4,4
43,duration_45th_percentile,2015-05-01,42,0.9976926250113554,95.56029783394786,5,5,5
44,duration_45th_percentile,2015-05-01,40,0.9446339767666814,60.89658525859852,2,4,4
45,duration_45th_percentile,2015-05-01,45,0.9919070292803379,47.8361908829429,3,3,3
46,duration_45th_percentile,2015-05-01,42,0.9817827945269028,50.912955138773555,2,4,4
47,duration_45th_percentile,2015-05-01,39,0.9629343000882933,86.84370713690657,3,5,5
48,duration_45th_percentile,2015-05-01,41,0.947331397795767,66.37487297351504,4,5,5
49,duration_45th_percentile,2015-05-01,42,0.9923027843663237,77.37088563909504,6,3,3
50,duration_45th_percentile,2015-05-01,42,0.9762497198848131,88.18538200002422,2,5,5
51,duration_45th_percentile,2015-05-01,39,0.9729831106970749,14.909812837982258,1,3,3
52,duration_45th_percentile,2015-05-01,44,0.9870076338540799,88.50348708657236,4,5,5
53,duration_45th_percentile,2015-05-01,40,0.9391602862837681,143.66812045353765,4,5,5
54,duration_45th_percentile,2015-05-01,38,0.9545929910309009,0.0,0,5,5
55,duration_45th_percentile,2015-05-01,42,0.9777237629193231,82.08270943592026,4,4,4
56,duration_45th_percentile,2015-05-01,40,0.9899330704301341,45.35079093182344,4,4,4
57,duration_45th_percentile,2015-05-01,45,0.9889580981709077,76.13788468751306,4,3,3
58,duration_45th_percentile,2015-05-01,44,0.9799645499254677,90.30313813995053,4,4,4
59,duration_45th_percentile,2015-05-01,40,0.983721618969085,67.1150211251263,3,4,4
60,duration_45th_percentile,2015-05-01,38,0.9801021428375941,56.37660312189428,3,5,5
61,duration_45th_percentile,2015-05-01,39,0.9819578506032005,58.03398421049201,4,5,5
62,duration_45th_percentile,2015-05-01,41,0.9944430977647613,41.12776835621878,3,6,6
63,duration_45th_percentile,2015-05-01,43,0.9771930796150171,113.72391922003794,4,4,4
64,duration_45th_percentile,2015-05-01,37,0.9876407192738352,72.72992423687162,4,5,5
65,duration_45th_percentile,2015-05-01,44,0.9771324395679685,25.339581717999295,3,4,4
66,duration_45th_percentile,2015-05-01,42,0.9437914792575698,19.222180187402273,2,4,4
67,duration_45th_percentile,2015-05-01,38,0.9807226052368809,29.25547569800665,3,5,5
68,duration_45th_percentile,2015-05-01,40,0.9897502585430406,63.46335809971288,4,5,5
69,duration_45th_percentile,2015-05-01,37,0.9903969286838555,121.55824079732133,5,7,7
70,duration_45th_percentile,2015-05-01,47,0.9980871373149446,194.67728703083117,6,2,2
71,duration_45th_percentile,2015-05-01,43,0.9885292843386964,42.519721053003764,4,5,5
72,duration_45th_percentile,2015-05-01,37,0.987479350404293,98.85000239875365,3,5,5
73,duration_45th_percentile,2015-05-01,42,0.9885225414919632,52.95949799978382,4,5,5
74,duration_45th_percentile,2015-05-01,42,0.9797667952326945,62.034806484091405,4,5,5
75,duration_45th_percentile,2015-05-01,47,0.925332334026546,12.920452355313955,1,2,2
76,duration_45th_percentile,2015-05-01,41,0.9697888444175645,38.35349968295645,3,5,5
77,duration_45th_percentile,2015-05-01,45,0.9663507301325841,23.771248202510833,1,5,5
78,duration_45th_percentile,2015-05-01,41,0.9764051668407386,4.491040751078458,1,5,5
79,duration_45th_percentile,2015-05-01,44,0.9686415747703643,51.1120387657071,2,4,4
80,duration_45th_percentile,2015-05-01,36,0.9845593640543849,59.60750929513506,5,7,7
81,duration_45th_percentile,2015-05-01,44,0.9824211745140277,86.99710690618815,4,5,5
82,duration_45th_percentile,2015-05-01,41,0.9914432378126283,52.030496071789,3,6,6
83,duration_45th_percentile,2015-05-01,39,0.9941637620857129,118.64025372745266,5,6,6
84,duration_45th_percentile,2015-05-01,41,0.9486705854277664,0.0,0,5,5
85,duration_45th_percentile,2015-05-01,39,0.9839983215242984,31.385513124073782,4,5,5
86,duration_45th_percentile,2015-05-01,39,0.9858094149771393,30.08968738672627,4,5,5
87,duration_45th_percentile,2015-05-01,37,0.9833833870626035,28.60988910393587,1,6,6
88,duration_45th_percentile,2015-05-01,44,0.9851753701646907,28.04333349421188,2,5,5
89,duration_45th_percentile,2015-05-01,42,0.9770684743191616,47.99085401860577,3,5,5
90,duration_45th_percentile,2015-05-01,45,0.9754793465334365,47.51532408934315,2,5,5
91,duration_45th_percentile,2015-05-01,37,0.9871073938574472,123.18671707994713,4,4,4
92,duration_45th_percentile,2015-05-01,43,0.9798929834228998,72.92568610849776,4,4,4
93,duration_45th_percentile,2015-05-01,39,0.9668549274969959,12.583444688039322,1,5,5
94,duration_45th_percentile,2015-05-01,42,0.99811872300425,131.34331914637892,5,4,4
95,duration_45th_percentile,2015-05-01,36,0.9854938359616068,83.67999437061042,4,6,6
96,duration_45th_percentile,2015-05-01,44,0.9667260703638937,122.2136496915324,2,4,4
97,duration_45th_percentile,2015-05-01,40,0.9673037552371626,61.26310408666234,4,5,5
98,duration_45th_percentile,2015-05-01,38,0.9754773351532424,64.82749453820861,2,5,5
99,duration_45th_percentile,2015-05-01,37,0.9918466695025614,81.49128661593511,3,5,5
100,duration_45th_percentile,2015-05-01,42,0.9737437471773982,76.70492464995493,4,4,4
101,duration_45th_percentile,2015-05-01,44,0.9839794894573817,33.35194697250279,4,3,3
102,duration_45th_percentile,2015-05-01,42,0.9693638664634703,4.7074462974081825,2,5,5
103,duration_45th_percentile,2015-05-01,41,0.990109822505711,64.25617662157754,4,4,4
104,duration_45th_percentile,2015-05-01,46,0.9677975218283763,7.410569488357169,3,3,3
105,duration_45th_percentile,2015-05-01,37,0.9787846750244041,38.32694450781344,3,4,4
106,duration_45th_percentile,2015-05-01,44,0.9743085810135053,12.173888086909074,1,3,3
107,duration_45th_percentile,2015-05-01,43,0.955031201307159,62.808862525168024,3,4,4
108,duration_45th_percentile,2015-05-01,45,0.9660158207507108,43.30108292444356,4,2,2
109,duration_45th_percentile,2015-05-01,40,0.9879810001631564,36.23614597546157,3,5,5
110,duration_45th_percentile,2015-05-01,50,0.9564931292700892,49.80489753594816,3,0,0
111,duration_45th_percentile,2015-05-01,41,0.9853092137209452,58.85990540241187,2,6,6
112,duration_45th_percentile,2015-05-01,41,0.9938890761863522,40.79895998999791,3,5,5
113,duration_45th_percentile,2015-05-01,42,0.9877234224269522,40.71295794579544,4,7,7
114,duration_45th_percentile,2015-05-01,45,0.9640021856223135,23.460718383621497,2,3,3
115,duration_45th_percentile,2015-05-01,42,0.9885919546390364,61.0824961386387,4,4,4
116,duration_45th_percentile,2015-05-01,41,0.9553529403833017,71.53319789251395,2,4,4
117,duration_45th_percentile,2015-05-01,36,0.9880999301709776,43.3761035591134,5,7,7
118,duration_45th_percentile,2015-05-01,44,0.9869955100793792,71.58526299835762,4,3,3
119,duration_45th_percentile,2015-05-01,41,0.969419533158405,40.257603108423496,3,4,4
120,duration_45th_percentile,2015-05-01,43,0.9851046093626817,59.206406529923356,4,6,6
121,duration_45th_percentile,2015-05-01,41,0.9496824837097471,24.862014706160835,3,4,4
122,duration_45th_percentile,2015-05-01,37,0.9943529882558757,64.48419801260184,5,7,7
123,duration_45th_percentile,2015-05-01,34,0.9849336399788923,81.3369303958417,4,7,7
124,duration_45th_percentile,2015-05-01,39,0.9889022339132957,14.899970777880867,2,6,6
125,duration_45th_percentile,2015-05-01,39,0.9828706847940891,55.65829752490686,4,6,6
126,duration_45th_percentile,2015-05-01,41,0.9803647281541377,34.84731740776465,2,6,6
127,duration_45th_percentile,2015-05-01,42,0.9484583924190199,85.50720377077323,3,4,4
128,duration_45th_percentile,2015-05-01,42,0.9827343317547462,54.27284951881188,4,4,4
129,duration_45th_percentile,2015-05-01,31,0.9592576708687243,34.459853118783826,2,6,6
130,duration_45th_percentile,2015-05-01,41,0.9914969747954115,22.864625452918176,3,5,5
131,duration_45th_percentile,2015-05-01,41,0.9694471579184407,43.57911362580785,3,5,5
132,duration_45th_percentile,2015-05-01,34,0.9919460968763593,121.00428642663087,5,7,7
133,duration_45th_percentile,2015-05-01,45,0.9911945333397457,91.62028274711201,6,4,4
134,duration_45th_percentile,2015-05-01,42,0.9680624034487847,70.85736940726179,5,4,4
135,duration_45th_percentile,2015-05-01,40,0.9944038236482413,162.65352972134667,6,7,7
136,duration_45th_percentile,2015-05-01,40,0.9658107720529633,52.09661540412117,4,5,5
137,duration_45th_percentile,2015-05-01,42,0.991892669897248,105.25637318446434,5,4,4
138,duration_45th_percentile,2015-05-01,41,0.981051870005925,34.13734489986746,2,5,5
139,duration_45th_percentile,2015-05-01,40,0.9925190727839702,79.22496056601642,3,4,4
140,duration_45th_percentile,2015-05-01,45,0.9838695678274654,48.144424297211685,4,3,3
141,duration_45th_percentile,2015-05-01,40,0.998953664577469,110.59862666764593,6,6,6
142,duration_45th_percentile,2015-05-01,46,0.9803401447479028,42.22029566415438,3,3,3
143,duration_45th_percentile,2015-05-01,37,0.9924965875141133,57.82287976107443,4,6,6
144,duration_45th_percentile,2015-05-01,46,0.9932273680160408,59.671020842520875,5,3,3
145,duration_45th_percentile,2015-05-01,44,0.9683064265759481,8.753089966886932,3,4,4
146,duration_45th_percentile,2015-05-01,41,0.9940746828261087,69.24055230627334,5,6,6
147,duration_45th_percentile,2015-05-01,38,0.9837284606332296,42.072842065762984,4,3,3
148,duration_45th_percentile,2015-05-01,37,0.9799078345559336,37.742061285728596,4,6,6
149,duration_45th_percentile,2015-05-01,40,0.9828843747863465,66.63038724372791,2,4,4
150,duration_45th_percentile,2015-05-01,40,0.9703702504564111,114.2535651002147,6,5,5
151,duration_45th_percentile,2015-05-01,44,0.9787675301826121,221.36701518403402,5,3,3
152,duration_45th_percentile,2015-05-01,40,0.9741106431715637,15.937586949577394,2,5,5
153,duration_45th_percentile,2015-05-01,46,0.9533015279601527,49.569962403120826,3,2,2
154,duration_45th_percentile,2015-05-01,42,0.9728000562345155,20.864580035564472,2,5,5
155,duration_45th_percentile,2015-05-01,41,0.9922328543297337,31.861356943943065,4,5,5
156,duration_45th_percentile,2015-05-01,42,1.0,139.42825864790598,7,6,6
157,duration_45th_percentile,2015-05-01,42,0.9719062603927285,85.51885135231169,3,4,4
158,duration_45th_percentile,2015-05-01,41,0.9928610227447204,102.86394906350017,6,7,7
159,duration_45th_percentile,2015-05-01,39,0.9477060172696665,0.0,0,5,5
160,duration_45th_percentile,2015-05-01,41,0.9825532365943416,60.51105508278124,3,4,4
161,duration_45th_percentile,2015-05-01,41,0.9996712293974535,209.03734151060553,6,6,6
162,duration_45th_percentile,2015-05-01,50,0.9293504165141523,47.794272551882386,1,0,0
163,duration_45th_percentile,2015-05-01,42,0.9729632600899245,65.17788526142738,3,6,6
164,duration_45th_percentile,2015-05-01,37,0.9488814853654779,0.40160554593137476,1,5,5
165,duration_45th_percentile,2015-05-01,41,0.9868221733271472,24.7626685523162,2,4,4
166,duration_45th_percentile,2015-05-01,40,0.9926865727644468,43.43117059719657,4,5,5
167,duration_45th_percentile,2015-05-01,44,0.9657677321515479,43.685264968851925,3,3,3
168,duration_45th_percentile,2015-05-01,41,0.9767754228343672,76.65602672334171,4,5,5
169,duration_45th_percentile,2015-05-01,37,0.9941323433735584,58.92757201747577,4,6,6
170,duration_45th_percentile,2015-05-01,38,0.986700936767715,155.939881247632,4,6,6
171,duration_45th_percentile,2015-05-01,35,0.9657076778890877,48.9626789535605,2,5,5
172,duration_45th_percentile,2015-05-01,44,0.9662602252726697,58.09876795937487,3,3,3
173,duration_45th_percentile,2015-05-01,40,0.9887645297822817,84.88738339240808,4,5,5
174,duration_45th_percentile,2015-05-01,44,0.9907754843842336,114.79437740026299,6,4,4
175,duration_45th_percentile,2015-05-01,39,0.9817237481204721,132.1495274203944,5,4,4
176,duration_45th_percentile,2015-05-01,38,0.9827627560223371,58.65922354982206,3,5,5
177,duration_45th_percentile,2015-05-01,44,0.9856491151270423,81.78069288200209,5,3,3
178,duration_45th_percentile,2015-05-01,35,0.9705254689623206,94.32146607883647,4,6,6
179,duration_45th_percentile,2015-05-01,40,0.9910693326687599,81.20123127916554,5,6,6
180,duration_45th_percentile,2015-05-01,39,0.9779384530495238,50.5683387738718,3,5,5
181,duration_45th_percentile,2015-05-01,38,0.9847447391745799,42.78895153301721,4,6,6
182,duration_45th_percentile,2015-05-01,43,0.9605101927266997,104.94159634027699,4,4,4
183,duration_45th_percentile,2015-05-01,37,0.9811613842890793,26.56013021304409,1,6,6
184,duration_45th_percentile,2015-05-01,40,0.9795134023505453,69.42267612801982,2,5,5
185,duration_45th_percentile,2015-05-01,43,0.9754224009061121,87.0798724592787,4,6,6
186,duration_45th_percentile,2015-05-01,45,0.9489833582415794,6.261870563330831,1,2,2
187,duration_45th_percentile,2015-05-01,44,0.9899196523695082,46.20345966731395,4,3,3
188,duration_45th_percentile,2015-05-01,45,0.9331327138241069,106.08076240197886,3,3,3
189,duration_45th_percentile,2015-05-01,43,0.9963466479071011,94.85031410980127,6,4,4
190,duration_45th_percentile,2015-05-01,45,0.9575274047691993,0.0,0,3,3
191,duration_45th_percentile,2015-05-01,45,0.9891641054660655,35.16458253011683,3,4,4
192,duration_45th_percentile,2015-05-01,41,0.9809073580894273,101.48890996000011,4,5,5
193,duration_45th_percentile,2015-05-01,46,0.9808525125497211,83.29021855990277,3,3,3
194,duration_45th_percentile,2015-05-01,38,0.9860546458463882,41.73557733865243,3,7,7
195,duration_45th_percentile,2015-05-01,41,0.9933584597560641,56.05352273949529,6,6,6
196,duration_45th_percentile,2015-05-01,39,0.9775690563397731,27.853873020275955,2,6,6
197,duration_45th_percentile,2015-05-01,39,0.9843568511497816,153.87858041671677,4,5,5
198,duration_45th_percentile,2015-05-01,33,0.9946608344889221,157.44677088871606,5,6,6
199,duration_45th_percentile,2015-05-01,41,0.9958685091038528,83.82408769080735,4,5,5
200,duration_45th_percentile,2015-05-01,44,0.9842034848162385,39.02596843740582,2,4,4
201,duration_45th_percentile,2015-05-01,41,0.982926515913068,31.80034022979578,3,5,5
202,duration_45th_percentile,2015-05-01,40,0.9916290126091695,69.76977837075685,4,6,6
203,duration_45th_percentile,2015-05-01,43,0.9985970915695849,104.5436276186449,6,5,5
204,duration_45th_percentile,2015-05-01,36,0.9828725214446028,20.91542727452088,2,7,7
205,duration_45th_percentile,2015-05-01,39,0.9511537988010117,68.04172060543294,3,5,5
206,duration_45th_percentile,2015-05-01,40,0.9831799183090624,58.6885949290039,3,4,4
207,duration_45th_percentile,2015-05-01,40,0.9530842899807539,32.97688910693694,3,4,4
208,duration_45th_percentile,2015-05-01,42,0.9605062882184124,24.72262190915967,3,4,4
209,duration_45th_percentile,2015-05-01,44,0.9800413145213701,29.303313349189693,2,5,5
210,duration_45th_percentile,2015-05-01,42,0.9689098461446713,36.6060037557495,3,4,4
211,duration_45th_percentile,2015-05-01,34,0.9856713226695192,74.29441778483317,4,7,7
212,duration_45th_percentile,2015-05-01,41,0.9940229549658017,89.70930845546604,4,5,5
213,duration_45th_percentile,2015-05-01,41,0.964374357147242,119.22505373568833,3,5,5
214,duration_45th_percentile,2015-05-01,47,0.9892736664909697,85.13646553254364,6,3,3
215,duration_45th_percentile,2015-05-01,41,0.9937393949817331,68.94923516216852,4,5,5
216,duration_45th_percentile,2015-05-01,44,0.9485993921218834,12.262441934594449,1,4,4
217,duration_45th_percentile,2015-05-01,45,0.9679509162546331,58.648067901393915,4,3,3
218,duration_45th_percentile,2015-05-01,39,0.9562779775727034,44.277489587626405,3,5,5
219,duration_45th_percentile,2015-05-01,41,0.992706437241062,91.90403101212655,5,6,6
220,duration_45th_percentile,2015-05-01,37,0.9864680538000773,60.25013860971467,3,6,6
221,duration_45th_percentile,2015-05-01,41,0.9917776827880169,223.09515783913014,4,5,5
222,duration_45th_percentile,2015-05-01,45,0.9739012880027504,32.21053003087843,3,2,2
223,duration_45th_percentile,2015-05-01,43,0.9829934349240385,34.8434873598344,2,5,5
224,duration_45th_percentile,2015-05-01,42,0.9972628939040158,62.16288587699239,5,5,5
225,duration_45th_percentile,2015-05-01,43,0.9925537833915788,85.60320188255787,5,5,5
226,duration_45th_percentile,2015-05-01,43,0.9865973486996609,71.49877261270797,5,4,4
227,duration_45th_percentile,2015-05-01,42,0.9776034962798624,42.88622878317187,2,5,5
228,duration_45th_percentile,2015-05-01,39,0.9507297214700511,0.0,0,5,5
229,duration_45th_percentile,2015-05-01,36,0.9805178924105828,23.65347855042421,2,6,6
230,duration_45th_percentile,2015-05-01,41,0.973845142044123,60.364879697176434,4,5,5
231,duration_45th_percentile,2015-05-01,46,0.9767561019380764,153.26132023382604,5,3,3
232,duration_45th_percentile,2015-05-01,38,0.9880895644673645,50.81758555327167,4,6,6
233,duration_45th_percentile,2015-05-01,39,0.9840422000341518,39.27694553846425,3,7,7
234,duration_45th_percentile,2015-05-01,45,0.9841964503501021,83.62198183660075,4,4,4
235,duration_45th_percentile,2015-05-01,39,0.9891433285449971,22.88852736472154,2,5,5
236,duration_45th_percentile,2015-05-01,46,0.9972674865691239,112.07993938388404,6,3,3
237,duration_45th_percentile,2015-05-01,33,0.9931693600893554,141.33785566290862,4,7,7
238,duration_45th_percentile,2015-05-01,42,0.9738303642121977,71.77213735081637,2,5,5
239,duration_45th_percentile,2015-05-01,36,0.9509047325513099,45.71235385889213,2,6,6
240,duration_45th_percentile,2015-05-01,47,0.9879942160841707,79.77427824880249,5,2,2
241,duration_45th_percentile,2015-05-01,39,0.9747425060349711,36.576139964074855,2,4,4
242,duration_45th_percentile,2015-05-01,44,0.9728715640397972,122.17237814478324,4,3,3
243,duration_45th_percentile,2015-05-01,39,0.9923213109207891,59.295748209688554,3,5,5
244,duration_45th_percentile,2015-05-01,41,0.977504872446957,60.69376266945085,4,5,5
245,duration_45th_percentile,2015-05-01,40,0.9784596010930052,34.634361895534084,2,4,4
246,duration_45th_percentile,2015-05-01,42,0.9813163799872845,65.43423961931433,2,5,5
247,duration_45th_percentile,2015-05-01,43,0.9887638993771553,85.19829679025418,4,5,5
248,duration_45th_percentile,2015-05-01,41,0.9854668826520988,32.424297585548175,3,5,5
249,duration_45th_percentile,2015-05-01,41,0.9785109240937969,67.52029370293917,5,6,6
250,duration_45th_percentile,2015-05-01,40,0.9558039849421969,48.781125534480225,2,5,5
251,duration_45th_percentile,2015-05-01,40,0.9734019800156125,42.01052155111313,3,4,4
252,duration_45th_percentile,2015-05-01,46,0.9549242425236393,49.56729361161899,3,3,3
253,duration_45th_percentile,2015-05-01,40,0.9680229355402661,46.05349270283091,3,5,5
254,duration_45th_percentile,2015-05-01,40,0.9744272576592483,49.60410432643857,3,4,4
255,duration_45th_percentile,2015-05-01,42,0.9718522462211829,47.17343822826433,3,4,4
256,duration_45th_percentile,2015-05-01,40,0.984449838735232,103.38458073929644,3,6,6
257,duration_45th_percentile,2015-05-01,44,0.9558305747888424,69.87767658503662,4,4,4
