i,percentile_column_name,month_start,num_surgeries_completed,average_session_utilisation,total_mins_overtime,num_sessions_that_run_overtime,num_sessions_with_cancelled_surgeries,num_surgeries_cancelled
25,duration_45th_percentile,2015-03-01,48,0.9860006830880472,46.25980434352425,3,6,6
26,duration_45th_percentile,2015-03-01,47,0.9745080052911806,51.45105184661202,3,5,5
27,duration_45th_percentile,2015-03-01,48,0.9872878544297196,62.790251665128835,4,7,7
28,duration_45th_percentile,2015-03-01,50,0.9936670874208315,97.85883828696922,5,6,6
29,duration_45th_percentile,2015-03-01,52,0.9910099054855274,104.45769360810664,5,5,5
30,duration_45th_percentile,2015-03-01,57,0.9884291983633468,100.4653048402198,3,2,2
31,duration_45th_percentile,2015-03-01,52,0.9964323091549063,32.19679281852416,4,5,5
32,duration_45th_percentile,2015-03-01,54,0.990146922682008,99.60269305398003,5,5,5
33,duration_45th_percentile,2015-03-01,46,0.99106765219317,64.94601925395762,4,6,6
34,duration_45th_percentile,2015-03-01,46,0.9889305802384137,80.42202943464918,4,5,5
35,duration_45th_percentile,2015-03-01,50,0.9952853693850606,79.42918930127655,5,6,6
36,duration_45th_percentile,2015-03-01,50,0.9998301257671962,127.221932339722,6,6,6
37,duration_45th_percentile,2015-03-01,47,0.9887279896305813,72.0150357966753,4,6,6
38,duration_45th_percentile,2015-03-01,48,0.9929586397522872,73.75399567014324,5,7,7
39,duration_45th_percentile,2015-03-01,51,0.968920822637054,60.5815177162857,3,5,5
40,duration_45th_percentile,2015-03-01,46,0.9900447305685572,79.20585828201501,4,7,7
41,duration_45th_percentile,2015-03-01,51,0.9876696532884012,80.44440224601578,4,6,6
42,duration_45th_percentile,2015-03-01,51,0.9861989253162032,34.64038514181675,3,5,5
43,duration_45th_percentile,2015-03-01,54,0.9961946283444413,115.10173881425203,6,3,3
44,duration_45th_percentile,2015-03-01,43,0.9859919284095341,27.745462737917364,4,7,7
45,duration_45th_percentile,2015-03-01,45,0.9841370460696054,102.38255155650438,3,6,6
46,duration_45th_percentile,2015-03-01,44,0.993001194181829,61.899369845396905,5,7,7
47,duration_45th_percentile,2015-03-01,54,0.9602274153956211,53.45617658910021,3,5,5
48,duration_45th_percentile,2015-03-01,44,0.9917168246565117,96.8765517663146,4,6,6
49,duration_45th_percentile,2015-03-01,51,0.9927338178976594,29.84404965976671,5,5,5
50,duration_45th_percentile,2015-03-01,49,0.9905998520522254,60.35989584770789,5,4,4
51,duration_45th_percentile,2015-03-01,50,0.9832380146469534,65.75824009195821,4,6,6
52,duration_45th_percentile,2015-03-01,52,0.9876204969723446,100.93080027926328,4,6,6
53,duration_45th_percentile,2015-03-01,49,0.9847794041126512,16.594597347471563,2,7,7
54,duration_45th_percentile,2015-03-01,47,0.9904469908521863,40.24070685829611,3,5,5
55,duration_45th_percentile,2015-03-01,47,0.9941201219420757,95.13583271274638,6,6,6
56,duration_45th_percentile,2015-03-01,43,0.9864165510512111,43.708782266080334,3,7,7
57,duration_45th_percentile,2015-03-01,53,0.9973100032039263,127.68428747664427,6,5,5
58,duration_45th_percentile,2015-03-01,47,0.9925126112081033,41.492099631940164,4,7,7
59,duration_45th_percentile,2015-03-01,49,0.993794876523926,126.91793141257631,5,7,7
60,duration_45th_percentile,2015-03-01,53,0.9837110447526403,66.92394433460458,4,4,4
61,duration_45th_percentile,2015-03-01,52,0.9942671465581249,56.010820293682286,5,5,5
62,duration_45th_percentile,2015-03-01,50,0.9838197585300509,23.13972290384345,1,6,6
63,duration_45th_percentile,2015-03-01,49,0.9894889739217051,130.10843778308606,5,6,6
64,duration_45th_percentile,2015-03-01,51,0.9754686556915916,27.383363045731357,1,5,5
65,duration_45th_percentile,2015-03-01,46,0.9950802569836623,79.49066716783,3,5,5
66,duration_45th_percentile,2015-03-01,46,0.9963989432208609,81.76447741292611,6,7,7
67,duration_45th_percentile,2015-03-01,56,0.9924452061594741,73.06572530524704,4,4,4
68,duration_45th_percentile,2015-03-01,49,0.9792810883445752,64.91054393183583,3,5,5
69,duration_45th_percentile,2015-03-01,49,0.9940642758311321,107.3720092251848,4,7,7
70,duration_45th_percentile,2015-03-01,43,0.990513673142371,18.412855617989408,3,7,7
71,duration_45th_percentile,2015-03-01,45,0.9861043607742841,43.576345735790596,2,7,7
72,duration_45th_percentile,2015-03-01,50,0.9858619272797382,50.61943738668924,4,5,5
73,duration_45th_percentile,2015-03-01,53,1.0,172.76857144766416,7,4,4
74,duration_45th_percentile,2015-03-01,44,0.9963395411232037,61.232927037060335,3,6,6
75,duration_45th_percentile,2015-03-01,50,0.9861005705736547,42.38263036325361,4,5,5
76,duration_45th_percentile,2015-03-01,47,0.9917813029414659,108.50872638628209,4,7,7
77,duration_45th_percentile,2015-03-01,47,0.9959621526021211,113.468175248443,5,7,7
78,duration_45th_percentile,2015-03-01,48,0.9703913598948759,36.92798082643242,3,5,5
79,duration_45th_percentile,2015-03-01,48,0.9947256907388952,43.00581446294166,4,5,5
80,duration_45th_percentile,2015-03-01,45,0.9794005687051888,102.16318912809288,4,5,5
81,duration_45th_percentile,2015-03-01,48,0.9793984197765592,15.650229978604216,3,6,6
82,duration_45th_percentile,2015-03-01,51,0.9913825393174474,80.33305883796811,4,6,6
83,duration_45th_percentile,2015-03-01,46,0.9761146233923085,36.28765527031055,2,6,6
84,duration_45th_percentile,2015-03-01,53,0.9846998260890569,46.71092366289588,3,5,5
85,duration_45th_percentile,2015-03-01,51,0.9772986945927421,21.823973800179147,3,6,6
86,duration_45th_percentile,2015-03-01,50,0.9955966303956795,114.06213652077713,5,6,6
87,duration_45th_percentile,2015-03-01,47,0.9770039846352362,6.895627810801216,1,6,6
88,duration_45th_percentile,2015-03-01,44,0.9928559990534144,106.40899358191575,4,7,7
89,duration_45th_percentile,2015-03-01,45,0.9669871668972551,0.0,0,6,6
90,duration_45th_percentile,2015-03-01,51,0.994123193096158,86.3226252722053,4,6,6
91,duration_45th_percentile,2015-03-01,45,0.9800732145144838,17.93645332499625,3,6,6
92,duration_45th_percentile,2015-03-01,50,0.987847267324341,39.52715553855796,3,6,6
93,duration_45th_percentile,2015-03-01,53,0.9726888019174804,97.73300886250445,4,6,6
94,duration_45th_percentile,2015-03-01,53,0.9894325453157248,57.29814111757116,4,5,5
95,duration_45th_percentile,2015-03-01,56,0.9963839429049024,99.52047225812726,6,3,3
96,duration_45th_percentile,2015-03-01,54,0.9845168583539989,86.93974415817797,5,5,5
97,duration_45th_percentile,2015-03-01,50,0.9934939303910167,48.27627021163573,4,6,6
98,duration_45th_percentile,2015-03-01,44,0.9797386199757108,65.93333748789985,3,6,6
99,duration_45th_percentile,2015-03-01,51,0.9852712879061424,35.123886270049184,4,5,5
0,duration_45th_percentile,2015-04-01,54,0.974872381394167,65.01266166990251,3,6,6
1,duration_45th_percentile,2015-04-01,58,0.9799166034030796,17.906358594468657,1,7,7
2,duration_45th_percentile,2015-04-01,61,0.984774724131741,229.08748370335616,6,5,5
3,duration_45th_percentile,2015-04-01,61,0.9947556970902469,94.39730151966535,6,5,5
4,duration_45th_percentile,2015-04-01,61,0.9835740745823937,75.9268421245938,4,5,5
5,duration_45th_percentile,2015-04-01,61,0.973946595637276,97.70630825142325,4,7,7
6,duration_45th_percentile,2015-04-01,60,0.9779543097456505,70.79382649544107,4,5,5
7,duration_45th_percentile,2015-04-01,60,0.9808978177420729,83.71016440553876,7,7,7
8,duration_45th_percentile,2015-04-01,57,0.987640615643498,38.79977002832584,5,7,7
9,duration_45th_percentile,2015-04-01,58,0.9925198075211565,77.44258270971409,4,6,6
10,duration_45th_percentile,2015-04-01,61,0.996031445094514,80.53702849929664,5,6,6
11,duration_45th_percentile,2015-04-01,57,0.9905877134329308,34.57361132819722,4,8,8
12,duration_45th_percentile,2015-04-01,58,0.9873594773960214,112.47045174830203,4,7,7
13,duration_45th_percentile,2015-04-01,56,0.9983309197546357,156.2503342334138,7,6,6
14,duration_45th_percentile,2015-04-01,56,0.997181434862274,235.03822981176938,7,8,8
15,duration_45th_percentile,2015-04-01,50,0.9736036301392899,34.43699902800142,2,7,7
16,duration_45th_percentile,2015-04-01,66,0.9692916489689848,99.774365430839,5,3,3
17,duration_45th_percentile,2015-04-01,62,0.9968308659162342,98.29438858038941,6,5,5
18,duration_45th_percentile,2015-04-01,52,0.9863119537509438,44.728125146660204,3,6,6
19,duration_45th_percentile,2015-04-01,59,0.9769324820313353,36.09878065291059,3,7,7
20,duration_45th_percentile,2015-04-01,61,0.9828222567792277,35.77097680022541,4,6,6
21,duration_45th_percentile,2015-04-01,57,0.9951100451255249,114.31408391006005,7,7,7
22,duration_45th_percentile,2015-04-01,59,0.9926827007427763,55.118482553325634,4,6,6
23,duration_45th_percentile,2015-04-01,54,0.9709157597200595,28.51905133995274,2,7,7
24,duration_45th_percentile,2015-04-01,65,0.9885731493283012,82.73211482392173,6,4,4
25,duration_45th_percentile,2015-04-01,59,0.9931712566365388,86.54160197056513,6,7,7
26,duration_45th_percentile,2015-04-01,57,0.98542499618896,9.38964288563875,3,6,6
27,duration_45th_percentile,2015-04-01,52,0.9791219156773135,3.6888186600075414,1,7,7
28,duration_45th_percentile,2015-04-01,57,0.9961171987185391,105.49584306263648,6,6,6
29,duration_45th_percentile,2015-04-01,65,0.9922116718893134,188.2491032689801,7,5,5
30,duration_45th_percentile,2015-04-01,58,0.9943773884924137,86.28404051241728,6,6,6
31,duration_45th_percentile,2015-04-01,58,0.9903566447926865,134.92679055170674,5,5,5
32,duration_45th_percentile,2015-04-01,59,0.986001566667018,89.12660104094698,5,5,5
33,duration_45th_percentile,2015-04-01,62,0.9718025007685429,128.56401870769605,5,5,5
34,duration_45th_percentile,2015-04-01,60,0.9727820268643511,30.719106653171252,4,7,7
35,duration_45th_percentile,2015-04-01,62,0.9884769185764182,37.47445483060926,3,4,4
36,duration_45th_percentile,2015-04-01,64,0.9845125542851273,75.36478998447058,4,4,4
37,duration_45th_percentile,2015-04-01,52,0.9867742515419332,66.79617025076743,4,8,8
38,duration_45th_percentile,2015-04-01,53,0.994801027294891,152.40113252342155,7,8,8
39,duration_45th_percentile,2015-04-01,60,0.97767386375418,19.867048323249946,3,6,6
40,duration_45th_percentile,2015-04-01,57,0.9890592775612828,82.5916017740135,3,5,5
41,duration_45th_percentile,2015-04-01,61,0.9935809545747422,98.16314616317106,4,7,7
42,duration_45th_percentile,2015-04-01,61,0.9689427940164459,93.65776618021277,3,4,4
43,duration_45th_percentile,2015-04-01,53,0.9854198210241767,88.84779158580056,3,6,6
44,duration_45th_percentile,2015-04-01,61,0.9809898196261686,112.96652460075961,4,6,6
45,duration_45th_percentile,2015-04-01,56,0.9883494897706826,74.32279111165599,3,7,7
46,duration_45th_percentile,2015-04-01,55,0.9942883829393047,117.91282353737904,5,7,7
47,duration_45th_percentile,2015-04-01,53,0.9905097046287308,147.2787787916443,6,7,7
48,duration_45th_percentile,2015-04-01,61,0.9713436341029317,78.1895313092839,3,4,4
49,duration_45th_percentile,2015-04-01,58,0.9774750214787411,48.498012241071024,3,7,7
50,duration_45th_percentile,2015-04-01,60,0.9817134953467401,119.96395480682463,4,6,6
51,duration_45th_percentile,2015-04-01,51,0.9936480118425759,126.05945357714074,5,8,8
52,duration_45th_percentile,2015-04-01,53,0.9701625570600263,60.665917358539104,3,6,6
53,duration_45th_percentile,2015-04-01,53,0.9862153997117017,117.12440651299733,4,8,8
54,duration_45th_percentile,2015-04-01,61,0.9829795188308922,85.43987635091355,5,7,7
55,duration_45th_percentile,2015-04-01,56,0.9910794488988482,116.74964252537268,5,5,5
56,duration_45th_percentile,2015-04-01,55,0.9941725191230097,51.24874275718287,4,8,8
57,duration_45th_percentile,2015-04-01,63,0.9933764429916085,81.98011535107798,6,6,6
58,duration_45th_percentile,2015-04-01,56,0.9699804720437237,51.470120506462536,3,6,6
59,duration_45th_percentile,2015-04-01,61,0.9859866174998304,115.73618014159956,4,6,6
60,duration_45th_percentile,2015-04-01,60,0.9821041142333873,44.235198198584726,3,6,6
61,duration_45th_percentile,2015-04-01,58,0.987441304530905,110.1757881232952,4,7,7
62,duration_45th_percentile,2015-04-01,63,0.9925252090612992,26.614013317630338,3,4,4
63,duration_45th_percentile,2015-04-01,58,0.9966689261662204,70.45409210120238,5,6,6
64,duration_45th_percentile,2015-04-01,60,0.9861862179924871,80.46260344762402,3,5,5
65,duration_45th_percentile,2015-04-01,60,0.9935097336654823,75.71953801664688,4,6,6
66,duration_45th_percentile,2015-04-01,58,0.9979634024671392,116.01677233230862,6,7,7
67,duration_45th_percentile,2015-04-01,56,0.9874938951650939,71.02966639669046,4,8,8
68,duration_45th_percentile,2015-04-01,64,0.9984910473106603,123.83439286204532,6,5,5
69,duration_45th_percentile,2015-04-01,57,0.9891605471710249,87.94969968274916,3,7,7
70,duration_45th_percentile,2015-04-01,54,0.9922331819973462,64.24552616699827,4,8,8
71,duration_45th_percentile,2015-04-01,57,0.9820682963939142,84.97394905957037,5,7,7
72,duration_45th_percentile,2015-04-01,62,0.9933426027014428,89.02196685905312,5,6,6
73,duration_45th_percentile,2015-04-01,53,0.9893794127049014,71.89507227382512,4,8,8
74,duration_45th_percentile,2015-04-01,56,0.9790003512877652,50.65229635837841,4,6,6
75,duration_45th_percentile,2015-04-01,56,0.9916023007621482,96.15142136903467,3,7,7
76,duration_45th_percentile,2015-04-01,57,0.9902681113322056,82.97068691321408,5,7,7
77,duration_45th_percentile,2015-04-01,54,0.9839804480297328,45.413741658317576,2,8,8
78,duration_45th_percentile,2015-04-01,54,0.9890516361512649,71.85182334345927,5,7,7
79,duration_45th_percentile,2015-04-01,56,0.9966974696160661,140.38919635573518,7,8,8
80,duration_45th_percentile,2015-04-01,55,0.9892114507611272,54.56769177926117,4,7,7
81,duration_45th_percentile,2015-04-01,52,0.9883749824464902,134.33094245125938,3,6,6
82,duration_45th_percentile,2015-04-01,57,0.9921004245110506,85.71976880937939,5,8,8
83,duration_45th_percentile,2015-04-01,59,0.9794680966271178,46.021771318416995,3,5,5
84,duration_45th_percentile,2015-04-01,57,0.987533784347118,87.44344360777427,5,6,6
85,duration_45th_percentile,2015-04-01,55,0.9892257892887041,143.3100882495728,6,7,7
86,duration_45th_percentile,2015-04-01,55,0.983656160011058,35.157325182824366,4,7,7
87,duration_45th_percentile,2015-04-01,57,0.9855370788105402,64.62481509512281,4,6,6
88,duration_45th_percentile,2015-04-01,62,0.9859431226303992,36.96165603176837,4,7,7
89,duration_45th_percentile,2015-04-01,55,0.9913984102342266,153.86107577328642,6,8,8
90,duration_45th_percentile,2015-04-01,55,0.9958045163500773,103.2952300323127,6,6,6
91,duration_45th_percentile,2015-04-01,54,0.9872282751414053,94.20761749057783,4,7,7
92,duration_45th_percentile,2015-04-01,57,0.9771311170496796,37.73614836369279,4,7,7
93,duration_45th_percentile,2015-04-01,51,0.9941794500317002,113.7773714443274,6,8,8
94,duration_45th_percentile,2015-04-01,56,0.9915593205857454,42.535922530105154,5,6,6
95,duration_45th_percentile,2015-04-01,62,0.9843361062946073,123.09174398944015,6,5,5
96,duration_45th_percentile,2015-04-01,59,0.9927935273861839,79.88886985705994,5,7,7
97,duration_45th_percentile,2015-04-01,58,0.9892952470404421,81.24607446063646,5,7,7
98,duration_45th_percentile,2015-04-01,57,0.998386133493108,106.50573221190973,7,6,6
99,duration_45th_percentile,2015-04-01,60,0.9854861104812063,93.33075761178338,6,6,6
0,duration_45th_percentile,2015-05-01,48,0.9842913074399393,53.47921735247019,4,4,4
1,duration_45th_percentile,2015-05-01,46,0.9876925069568329,183.4345640953204,5,4,4
2,duration_45th_percentile,2015-05-01,43,0.9817721888022591,88.53374201783174,4,6,6
3,duration_45th_percentile,2015-05-01,49,0.963753530272563,106.95463808845886,5,5,5
4,duration_45th_percentile,2015-05-01,46,0.9837716869916134,61.54367484371312,4,5,5
5,duration_45th_percentile,2015-05-01,39,0.9841589297686121,49.9065775913034,4,7,7
6,duration_45th_percentile,2015-05-01,47,0.9736579161282725,95.57717837320342,4,5,5
7,duration_45th_percentile,2015-05-01,47,0.9928891582481818,36.05530817437045,3,5,5
8,duration_45th_percentile,2015-05-01,42,0.9854233076686365,47.03956134789291,3,7,7
9,duration_45th_percentile,2015-05-01,47,0.9573108245702676,43.60487187816341,3,4,4
10,duration_45th_percentile,2015-05-01,43,0.9795088583030716,86.89266939313677,5,6,6
11,duration_45th_percentile,2015-05-01,50,0.963008313608043,24.207220106472505,3,4,4
12,duration_45th_percentile,2015-05-01,48,0.9975953350867476,91.91871750068196,5,5,5
13,duration_45th_percentile,2015-05-01,42,0.9703827657608807,104.1221207392399,3,5,5
14,duration_45th_percentile,2015-05-01,42,0.9976212752233506,280.0510061915694,6,6,6
15,duration_45th_percentile,2015-05-01,38,0.987742123614381,20.89542088008932,4,7,7
16,duration_45th_percentile,2015-05-01,46,0.9907924831556812,51.12637107778323,4,7,7
17,duration_45th_percentile,2015-05-01,42,0.9934153771489503,140.71150431892067,5,7,7
18,duration_45th_percentile,2015-05-01,41,0.9816176032062732,59.50861851873606,3,6,6
19,duration_45th_percentile,2015-05-01,47,0.9822809783620539,47.78176993754482,3,6,6
20,duration_45th_percentile,2015-05-01,41,0.9770377839666929,41.17988180669988,3,7,7
21,duration_45th_percentile,2015-05-01,46,0.996199490736555,89.55479918075355,5,6,6
22,duration_45th_percentile,2015-05-01,49,0.9667094673443352,59.354112714744815,3,4,4
23,duration_45th_percentile,2015-05-01,46,0.9856035914679094,72.47557473982886,4,6,6
24,duration_45th_percentile,2015-05-01,48,0.9723145212372918,67.03494746407841,3,3,3
25,duration_45th_percentile,2015-05-01,42,0.9885991346758217,69.10687575489419,4,7,7
26,duration_45th_percentile,2015-05-01,43,0.9758465190816569,9.299247300528805,3,6,6
27,duration_45th_percentile,2015-05-01,40,0.981064247885822,67.42474426205968,2,7,7
28,duration_45th_percentile,2015-05-01,43,0.9839401649869343,88.16162645459974,4,5,5
29,duration_45th_percentile,2015-05-01,47,0.9868544553253032,119.39256032972105,4,6,6
30,duration_45th_percentile,2015-05-01,46,0.969760161960356,9.4768480045542,1,5,5
31,duration_45th_percentile,2015-05-01,43,0.9901512099717629,59.39173239091156,4,6,6
32,duration_45th_percentile,2015-05-01,40,0.9826550673343161,56.67221180132594,3,6,6
33,duration_45th_percentile,2015-05-01,45,0.9994993475684923,118.94562089706028,6,6,6
34,duration_45th_percentile,2015-05-01,46,0.9830746924338286,119.3194523156626,4,6,6
35,duration_45th_percentile,2015-05-01,47,0.9957485495986346,116.84228013640222,6,6,6
36,duration_45th_percentile,2015-05-01,45,0.9736592496348143,45.33427962795804,2,5,5
37,duration_45th_percentile,2015-05-01,47,0.968941444629213,43.845612442028596,1,4,4
38,duration_45th_percentile,2015-05-01,42,0.9855020807363868,50.564926607351936,3,5,5
39,duration_45th_percentile,2015-05-01,45,0.9899623826867614,49.166378740810615,4,6,6
40,duration_45th_percentile,2015-05-01,44,0.983631203773074,37.08243992754842,3,6,6
41,duration_45th_percentile,2015-05-01,43,0.9917260207968688,46.0194882119298,4,7,7
42,duration_45th_percentile,2015-05-01,52,0.9912502589700974,40.65871799628644,4,4,4
43,duration_45th_percentile,2015-05-01,48,0.972239184193219,9.445950681497607,1,4,4
44,duration_45th_percentile,2015-05-01,49,0.9764071159995541,22.77069196948071,2,6,6
45,duration_45th_percentile,2015-05-01,46,0.9729943969014515,46.90871605908944,3,5,5
46,duration_45th_percentile,2015-05-01,48,0.9910753719852392,131.77568783661548,5,5,5
47,duration_45th_percentile,2015-05-01,42,0.9912474619928391,72.14286876686197,6,6,6
48,duration_45th_percentile,2015-05-01,45,0.9824404986432346,19.848292051649764,4,4,4
49,duration_45th_percentile,2015-05-01,42,0.9810667153341553,51.16010052298793,4,5,5
50,duration_45th_percentile,2015-05-01,48,0.9988115389300125,83.27184706431012,6,5,5
51,duration_45th_percentile,2015-05-01,48,0.9878586821654292,65.29570222732912,3,5,5
52,duration_45th_percentile,2015-05-01,51,0.9700899042279076,21.96713803750299,3,3,3
53,duration_45th_percentile,2015-05-01,51,0.9873960549542984,134.67909406351862,5,2,2
54,duration_45th_percentile,2015-05-01,44,0.9782899756780409,24.435441881133784,1,6,6
55,duration_45th_percentile,2015-05-01,50,0.982096904930948,80.64694508755167,4,3,3
56,duration_45th_percentile,2015-05-01,40,0.9879593559848354,0.6615073526007791,1,6,6
57,duration_45th_percentile,2015-05-01,44,0.9897590786275883,58.75597854028092,4,5,5
58,duration_45th_percentile,2015-05-01,39,0.9939865857148388,90.98649322132621,4,7,7
59,duration_45th_percentile,2015-05-01,42,0.969480807513887,5.8943767164142855,1,6,6
60,duration_45th_percentile,2015-05-01,43,0.9673397960337594,27.074576003695938,3,6,6
61,duration_45th_percentile,2015-05-01,49,0.9840396675474751,49.62180932080014,2,5,5
62,duration_45th_percentile,2015-05-01,49,0.986575320383397,20.55794581217674,3,7,7
63,duration_45th_percentile,2015-05-01,45,0.9694526277185845,36.93692783270819,4,4,4
64,duration_45th_percentile,2015-05-01,49,0.96881483289046,48.5482745094115,3,3,3
65,duration_45th_percentile,2015-05-01,46,0.9930301091316862,68.0071391070095,4,6,6
66,duration_45th_percentile,2015-05-01,45,0.9843557112136746,81.36405445920866,5,6,6
67,duration_45th_percentile,2015-05-01,43,0.9821016411279933,46.578865425200775,4,5,5
68,duration_45th_percentile,2015-05-01,41,0.9879384742168281,54.49001213273834,5,7,7
69,duration_45th_percentile,2015-05-01,45,0.9689380662939703,54.50890973436822,3,5,5
70,duration_45th_percentile,2015-05-01,42,0.9727696468656511,40.272315662818755,3,7,7
71,duration_45th_percentile,2015-05-01,42,0.9797514375218578,18.83906510352847,2,6,6
72,duration_45th_percentile,2015-05-01,45,0.9909985676350218,15.361280030637317,3,6,6
73,duration_45th_percentile,2015-05-01,50,0.9638555815777484,80.14630673441275,3,4,4
74,duration_45th_percentile,2015-05-01,46,0.994151290424087,100.56769776599651,6,6,6
75,duration_45th_percentile,2015-05-01,44,0.9695873750203752,77.14932279511231,3,6,6
76,duration_45th_percentile,2015-05-01,39,0.9900093903291224,20.4765405324016,2,7,7
77,duration_45th_percentile,2015-05-01,40,0.9902667742706283,63.613938892802935,5,6,6
78,duration_45th_percentile,2015-05-01,41,0.9755289207326099,82.89327232316987,3,7,7
79,duration_45th_percentile,2015-05-01,42,0.9751564440532335,26.449511997188324,2,6,6
80,duration_45th_percentile,2015-05-01,52,0.9754549181574951,81.87595515771022,4,3,3
81,duration_45th_percentile,2015-05-01,43,0.9856415430425949,37.72550012061197,1,6,6
82,duration_45th_percentile,2015-05-01,46,0.9923225981794577,134.2751211653583,5,5,5
83,duration_45th_percentile,2015-05-01,46,0.9798206512720887,45.561350759511356,5,6,6
84,duration_45th_percentile,2015-05-01,47,0.9841111985039825,50.74829226598956,3,5,5
85,duration_45th_percentile,2015-05-01,45,0.9692733034133789,64.17380050459371,2,6,6
86,duration_45th_percentile,2015-05-01,47,0.9902860926811663,31.20653826543628,2,5,5
87,duration_45th_percentile,2015-05-01,49,0.9948804178588918,138.73968429518732,5,6,6
88,duration_45th_percentile,2015-05-01,44,0.9925980500862942,79.06577114867434,5,6,6
89,duration_45th_percentile,2015-05-01,46,0.9749779463240655,65.74114555107644,3,5,5
90,duration_45th_percentile,2015-05-01,45,0.9862181329373324,34.388666547752564,3,6,6
91,duration_45th_percentile,2015-05-01,41,0.9791649973745059,24.76746196088709,2,7,7
92,duration_45th_percentile,2015-05-01,46,0.9824003179752506,62.690570424371,4,6,6
93,duration_45th_percentile,2015-05-01,49,0.9868307479970327,51.35743932764785,3,5,5
94,duration_45th_percentile,2015-05-01,49,0.9794773676577722,47.892974324273496,3,4,4
95,duration_45th_percentile,2015-05-01,41,0.983701679715508,56.640641533830376,5,7,7
96,duration_45th_percentile,2015-05-01,46,0.9841895515502578,74.57171990176323,5,5,5
97,duration_45th_percentile,2015-05-01,49,0.994844058089912,71.43318008724839,5,6,6
98,duration_45th_percentile,2015-05-01,42,0.9789110923677166,123.11569051528045,2,6,6
99,duration_45th_percentile,2015-05-01,45,0.9882063072756387,42.3602534471853,4,6,6
0,duration_45th_percentile,2015-06-01,42,0.9919987221507224,65.0812085731261,6,8,8
1,duration_45th_percentile,2015-06-01,45,0.9740834708520691,51.79860817325175,3,6,6
2,duration_45th_percentile,2015-06-01,41,0.9372274062900605,107.79186708430973,4,7,7
3,duration_45th_percentile,2015-06-01,42,0.9830071215102525,79.36040596467421,5,7,7
4,duration_45th_percentile,2015-06-01,46,0.9930237946269977,79.41144013930875,6,6,6
5,duration_45th_percentile,2015-06-01,45,0.9909162353947293,86.62514866248978,4,6,6
6,duration_45th_percentile,2015-06-01,46,0.9931808249870898,83.07065225195004,4,8,8
7,duration_45th_percentile,2015-06-01,43,0.9584975829128082,97.05265882770163,3,5,5
8,duration_45th_percentile,2015-06-01,47,0.9881656760054007,84.72910120841902,4,5,5
9,duration_45th_percentile,2015-06-01,41,0.9597877608569217,116.03452383050069,3,6,6
10,duration_45th_percentile,2015-06-01,43,0.9730903198187785,60.40283051699805,1,6,6
11,duration_45th_percentile,2015-06-01,48,0.9882622992574673,124.74975761990868,6,5,5
12,duration_45th_percentile,2015-06-01,40,0.9713001822137988,28.694579336323727,2,6,6
13,duration_45th_percentile,2015-06-01,47,0.9769780604238538,56.70234661269092,3,7,7
14,duration_45th_percentile,2015-06-01,47,0.9721240521839483,92.38547360236532,5,4,4
