,iteration,objective type,disruptions?,perfect_information_bool,days_considered_tardy,week,total tardiness,number of patients tardy,average wait time (priority < 0.33),average wait_time (0.33 < priority < 0.66),average wait time 0.66 < priority,number of surgeries scheduled,num sessions,num surgeries cancelled,cancelation proportion
241,2,t&p matrix,True,False,91,2,42,1,4.564102564102564,15.333333333333334,31.0,39,5,2,0.04878048780487805
242,2,t&p matrix,True,False,91,3,3,1,11.806451612903226,34.12903225806452,22.838709677419356,31,6,1,0.03125
243,2,t&p matrix,True,False,91,4,0,0,54.8235294117647,14.823529411764707,7.470588235294118,17,3,2,0.10526315789473684
244,2,t&p matrix,True,False,91,6,18,1,15.425531914893616,33.38297872340426,18.0,47,8,3,0.06
245,2,t&p matrix,True,False,91,7,0,0,19.181818181818183,39.03030303030303,10.303030303030303,33,6,1,0.029411764705882353
246,2,t&p matrix,True,False,91,8,0,0,15.846153846153847,35.42307692307692,18.615384615384617,26,5,1,0.037037037037037035
247,2,t&p matrix,True,False,91,9,32,1,38.65217391304348,29.304347826086957,7.565217391304348,23,5,0,0.0
248,2,t&p matrix,True,False,91,10,0,0,31.065217391304348,21.02173913043478,15.130434782608695,46,8,0,0.0
249,2,t&p matrix,True,False,91,11,0,0,39.16129032258065,17.419354838709676,13.419354838709678,31,8,0,0.0
250,2,t&p matrix,True,False,91,12,0,0,16.6,23.96,23.56,50,7,0,0.0
251,2,t&p matrix,True,False,91,13,0,0,26.724137931034484,22.06896551724138,11.241379310344827,29,5,1,0.03333333333333333
252,2,t&p matrix,True,False,91,14,0,0,21.186046511627907,21.58139534883721,13.813953488372093,43,7,2,0.044444444444444446
253,2,t&p matrix,True,False,91,15,9,1,23.78787878787879,15.030303030303031,22.09090909090909,33,6,0,0.0
254,2,t&p matrix,True,False,91,16,0,0,30.692307692307693,13.384615384615385,13.051282051282051,39,6,0,0.0
255,2,t&p matrix,True,False,91,17,0,0,24.89189189189189,13.675675675675675,13.027027027027026,37,7,0,0.0
256,2,t&p matrix,True,False,91,18,0,0,11.222222222222221,24.42222222222222,10.333333333333334,45,7,0,0.0
257,2,t&p matrix,True,False,91,19,0,0,28.344827586206897,12.413793103448276,13.827586206896552,29,7,2,0.06451612903225806
258,2,t&p matrix,True,False,91,20,2,1,21.80851063829787,25.72340425531915,9.957446808510639,47,7,1,0.020833333333333332
259,2,t&p matrix,True,False,91,21,0,0,14.179487179487179,25.307692307692307,16.974358974358974,39,8,2,0.04878048780487805
260,2,t&p matrix,True,False,91,22,15,1,16.853658536585368,21.4390243902439,17.51219512195122,41,7,0,0.0
261,2,t&p matrix,True,False,91,23,0,0,14.28,20.56,8.92,25,5,0,0.0
262,2,t&p matrix,True,False,91,24,0,0,25.825,17.1,10.325,40,7,0,0.0
263,2,t&p matrix,True,False,91,25,0,0,17.375,24.7,7.525,40,8,1,0.024390243902439025
264,2,t&p matrix,True,False,91,26,2,1,27.160714285714285,17.553571428571427,7.964285714285714,56,9,1,0.017543859649122806
265,2,t&p matrix,True,False,91,27,0,0,19.727272727272727,8.181818181818182,17.613636363636363,44,8,1,0.022222222222222223
266,2,t&p matrix,True,False,91,28,0,0,19.15,14.35,15.75,40,6,0,0.0
267,2,t&p matrix,True,False,91,29,0,0,17.565217391304348,14.695652173913043,15.652173913043478,23,5,1,0.041666666666666664
268,2,t&p matrix,True,False,91,30,0,0,25.933333333333334,17.5,8.066666666666666,30,6,2,0.0625
269,2,t&p matrix,True,False,91,31,0,0,12.652173913043478,28.434782608695652,2.869565217391304,23,5,1,0.041666666666666664
270,2,t&p matrix,True,False,91,32,0,0,30.761904761904763,12.80952380952381,5.880952380952381,42,7,1,0.023255813953488372
271,2,t&p matrix,True,False,91,33,0,0,21.475,18.2,13.825,40,7,1,0.024390243902439025
272,2,t&p matrix,True,False,91,34,0,0,30.714285714285715,18.65714285714286,7.4,35,6,1,0.027777777777777776
273,2,t&p matrix,True,False,91,35,19,1,11.36,31.64,14.76,25,7,1,0.038461538461538464
274,2,t&p matrix,True,False,91,36,0,0,36.31578947368421,10.394736842105264,5.815789473684211,38,7,5,0.11627906976744186
275,2,t&p matrix,True,False,91,37,1,1,27.72972972972973,8.297297297297296,11.486486486486486,37,7,2,0.05128205128205128
276,2,t&p matrix,True,False,91,38,0,0,32.90909090909091,11.181818181818182,10.636363636363637,33,7,1,0.029411764705882353
277,2,t&p matrix,True,False,91,39,0,0,14.710526315789474,17.36842105263158,11.447368421052632,38,9,2,0.05
278,2,t&p matrix,True,False,91,40,0,0,21.42105263157895,18.736842105263158,11.342105263157896,38,7,0,0.0
279,2,t&p matrix,True,False,91,41,0,0,27.964285714285715,17.5,2.392857142857143,28,7,1,0.034482758620689655
280,2,t&p matrix,True,False,91,42,0,0,62.75,0.0,4.25,16,5,1,0.058823529411764705
281,2,t&p matrix,True,False,91,45,31,1,5.678571428571429,18.678571428571427,34.17857142857143,28,5,2,0.06666666666666667
282,2,t&p matrix,True,False,91,46,20,2,18.51219512195122,13.024390243902438,23.073170731707318,41,6,0,0.0
283,2,t&p matrix,True,False,91,47,0,0,8.181818181818182,17.636363636363637,18.0,33,5,0,0.0
284,2,t&p matrix,True,False,91,48,0,0,34.074074074074076,13.518518518518519,4.037037037037037,27,5,0,0.0
285,2,t&p matrix,True,False,91,49,0,0,19.951219512195124,16.170731707317074,14.878048780487806,41,8,1,0.023809523809523808
286,2,t&p matrix,True,False,91,50,0,0,22.365853658536587,30.170731707317074,6.951219512195122,41,8,0,0.0
287,2,t&p matrix,True,False,91,51,0,0,12.568181818181818,17.818181818181817,11.113636363636363,44,10,1,0.022222222222222223
288,3,t&p matrix,True,True,91,1,1096,46,29.5,27.98780487804878,33.52439024390244,82,11,0,0.0
289,3,t&p matrix,True,True,91,2,0,0,2.1951219512195124,11.195121951219512,25.463414634146343,41,5,0,0.0
290,3,t&p matrix,True,True,91,3,0,0,14.516129032258064,24.64516129032258,26.838709677419356,31,6,0,0.0
291,3,t&p matrix,True,True,91,4,0,0,45.0,22.842105263157894,12.947368421052632,19,3,0,0.0
292,3,t&p matrix,True,True,91,6,0,0,10.018518518518519,29.35185185185185,21.962962962962962,54,8,0,0.0
293,3,t&p matrix,True,True,91,7,0,0,29.939393939393938,23.393939393939394,15.333333333333334,33,6,0,0.0
294,3,t&p matrix,True,True,91,8,0,0,24.93103448275862,17.620689655172413,25.103448275862068,29,5,0,0.0
295,3,t&p matrix,True,True,91,9,0,0,36.45454545454545,27.045454545454547,9.863636363636363,22,5,0,0.0
296,3,t&p matrix,True,True,91,10,0,0,35.69767441860465,23.511627906976745,10.744186046511627,43,8,0,0.0
297,3,t&p matrix,True,True,91,11,0,0,16.58823529411765,19.794117647058822,20.58823529411765,34,8,0,0.0
298,3,t&p matrix,True,True,91,12,0,0,22.39622641509434,26.90566037735849,8.358490566037736,53,7,0,0.0
299,3,t&p matrix,True,True,91,13,0,0,49.16129032258065,16.806451612903224,1.096774193548387,31,5,0,0.0
300,3,t&p matrix,True,True,91,14,0,0,21.65,17.275,18.45,40,7,0,0.0
301,3,t&p matrix,True,True,91,15,0,0,20.15625,16.625,11.8125,32,6,0,0.0
302,3,t&p matrix,True,True,91,16,0,0,24.61764705882353,13.705882352941176,13.617647058823529,34,6,0,0.0
303,3,t&p matrix,True,True,91,17,0,0,16.76923076923077,21.641025641025642,15.717948717948717,39,7,0,0.0
304,3,t&p matrix,True,True,91,18,0,0,16.195652173913043,13.543478260869565,20.347826086956523,46,7,0,0.0
305,3,t&p matrix,True,True,91,19,0,0,16.90909090909091,7.636363636363637,17.393939393939394,33,7,0,0.0
306,3,t&p matrix,True,True,91,20,0,0,21.21153846153846,16.076923076923077,11.557692307692308,52,7,0,0.0
307,3,t&p matrix,True,True,91,21,0,0,18.0,20.972972972972972,12.08108108108108,37,8,0,0.0
308,3,t&p matrix,True,True,91,22,0,0,24.25531914893617,18.574468085106382,6.1063829787234045,47,7,0,0.0
309,3,t&p matrix,True,True,91,23,0,0,28.041666666666668,7.25,7.25,24,5,0,0.0
310,3,t&p matrix,True,True,91,24,0,0,19.925,17.8,11.475,40,7,0,0.0
311,3,t&p matrix,True,True,91,25,0,0,23.608695652173914,14.826086956521738,8.369565217391305,46,8,0,0.0
312,3,t&p matrix,True,True,91,26,0,0,25.310344827586206,16.913793103448278,6.586206896551724,58,9,0,0.0
313,3,t&p matrix,True,True,91,27,0,0,14.073170731707316,19.804878048780488,5.390243902439025,41,8,0,0.0
314,3,t&p matrix,True,True,91,28,0,0,18.26829268292683,15.536585365853659,7.146341463414634,41,6,0,0.0
315,3,t&p matrix,True,True,91,29,0,0,20.428571428571427,13.285714285714286,2.9523809523809526,21,5,0,0.0
316,3,t&p matrix,True,True,91,30,0,0,21.807692307692307,25.423076923076923,8.653846153846153,26,6,0,0.0
317,3,t&p matrix,True,True,91,31,0,0,10.846153846153847,10.692307692307692,7.653846153846154,26,5,0,0.0
318,3,t&p matrix,True,True,91,32,0,0,24.121951219512194,14.048780487804878,10.21951219512195,41,7,0,0.0
319,3,t&p matrix,True,True,91,33,0,0,21.636363636363637,13.409090909090908,6.590909090909091,44,7,0,0.0
320,3,t&p matrix,True,True,91,34,0,0,28.463414634146343,13.463414634146341,5.317073170731708,41,6,0,0.0
321,3,t&p matrix,True,True,91,35,0,0,27.457142857142856,12.914285714285715,1.9142857142857144,35,7,0,0.0
322,3,t&p matrix,True,True,91,36,0,0,14.476190476190476,12.428571428571429,10.285714285714286,42,7,0,0.0
323,3,t&p matrix,True,True,91,37,0,0,18.975,13.475,3.025,40,7,0,0.0
324,3,t&p matrix,True,True,91,38,0,0,16.25,16.194444444444443,7.944444444444445,36,7,0,0.0
325,3,t&p matrix,True,True,91,39,0,0,18.02777777777778,13.777777777777779,4.722222222222222,36,9,0,0.0
326,3,t&p matrix,True,True,91,40,0,0,25.8,13.685714285714285,9.857142857142858,35,7,0,0.0
327,3,t&p matrix,True,True,91,41,0,0,30.5,10.884615384615385,6.461538461538462,26,7,0,0.0
328,3,t&p matrix,True,True,91,42,0,0,28.72222222222222,19.444444444444443,0.0,18,5,0,0.0
329,3,t&p matrix,True,True,91,45,0,0,5.625,8.4375,24.25,32,5,0,0.0
330,3,t&p matrix,True,True,91,46,0,0,8.24390243902439,10.707317073170731,15.975609756097562,41,6,0,0.0
331,3,t&p matrix,True,True,91,47,0,0,18.032258064516128,14.129032258064516,6.709677419354839,31,5,0,0.0
332,3,t&p matrix,True,True,91,48,0,0,17.678571428571427,13.321428571428571,7.178571428571429,28,5,0,0.0
333,3,t&p matrix,True,True,91,49,0,0,18.375,10.3,4.925,40,8,0,0.0
334,3,t&p matrix,True,True,91,50,0,0,27.591836734693878,7.061224489795919,3.2244897959183674,49,8,0,0.0
335,3,t&p matrix,True,True,91,51,0,0,20.142857142857142,11.023809523809524,1.7619047619047619,42,10,0,0.0
336,3,t&p matrix,True,False,91,1,1068,45,30.2375,28.6875,32.2875,80,11,2,0.024390243902439025
337,3,t&p matrix,True,False,91,2,42,1,2.1951219512195124,10.975609756097562,27.536585365853657,41,5,0,0.0
338,3,t&p matrix,True,False,91,3,0,0,15.0,26.0,27.133333333333333,30,6,1,0.03225806451612903
339,3,t&p matrix,True,False,91,4,0,0,45.0,22.63157894736842,13.052631578947368,19,3,0,0.0
340,3,t&p matrix,True,False,91,6,0,0,10.403846153846153,32.57692307692308,21.5,52,8,2,0.037037037037037035
341,3,t&p matrix,True,False,91,7,0,0,30.875,16.4375,20.9375,32,6,1,0.030303030303030304
342,3,t&p matrix,True,False,91,8,8,1,29.448275862068964,18.310344827586206,25.103448275862068,29,5,0,0.0
343,3,t&p matrix,True,False,91,9,0,0,32.42857142857143,26.904761904761905,12.285714285714286,21,5,1,0.045454545454545456
344,3,t&p matrix,True,False,91,10,0,0,35.906976744186046,23.27906976744186,8.883720930232558,43,8,1,0.022727272727272728
345,3,t&p matrix,True,False,91,11,0,0,18.59375,24.34375,14.65625,32,8,2,0.058823529411764705
346,3,t&p matrix,True,False,91,12,0,0,20.369565217391305,27.934782608695652,16.97826086956522,46,7,3,0.061224489795918366
347,3,t&p matrix,True,False,91,13,5,1,45.96666666666667,21.333333333333332,4.733333333333333,30,5,0,0.0
348,3,t&p matrix,True,False,91,14,0,0,28.61904761904762,19.785714285714285,12.238095238095237,42,7,1,0.023255813953488372
349,3,t&p matrix,True,False,91,15,0,0,22.193548387096776,12.35483870967742,16.35483870967742,31,6,1,0.03125
350,3,t&p matrix,True,False,91,16,0,0,17.02777777777778,23.055555555555557,12.444444444444445,36,6,2,0.05263157894736842
351,3,t&p matrix,True,False,91,17,0,0,22.416666666666668,14.86111111111111,20.083333333333332,36,7,1,0.02702702702702703
352,3,t&p matrix,True,False,91,18,10,1,12.30952380952381,16.547619047619047,25.547619047619047,42,7,1,0.023255813953488372
353,3,t&p matrix,True,False,91,19,0,0,24.28125,11.875,19.46875,32,7,2,0.058823529411764705
354,3,t&p matrix,True,False,91,20,0,0,22.638297872340427,17.51063829787234,13.553191489361701,47,7,0,0.0
355,3,t&p matrix,True,False,91,21,0,0,23.256410256410255,18.871794871794872,14.58974358974359,39,8,2,0.04878048780487805
356,3,t&p matrix,True,False,91,22,0,0,18.6046511627907,16.41860465116279,15.976744186046512,43,7,0,0.0
357,3,t&p matrix,True,False,91,23,0,0,15.2,17.32,13.48,25,5,1,0.038461538461538464
358,3,t&p matrix,True,False,91,24,0,0,26.488372093023255,15.046511627906977,7.558139534883721,43,7,0,0.0
359,3,t&p matrix,True,False,91,25,0,0,20.136363636363637,17.431818181818183,13.204545454545455,44,8,1,0.022222222222222223
360,3,t&p matrix,True,False,91,26,0,0,25.54385964912281,14.87719298245614,11.087719298245615,57,9,0,0.0
361,3,t&p matrix,True,False,91,27,0,0,16.54054054054054,22.08108108108108,10.27027027027027,37,8,3,0.075
362,3,t&p matrix,True,False,91,28,0,0,31.923076923076923,11.435897435897436,6.17948717948718,39,6,2,0.04878048780487805
363,3,t&p matrix,True,False,91,29,0,0,13.666666666666666,27.444444444444443,8.11111111111111,18,5,1,0.05263157894736842
364,3,t&p matrix,True,False,91,30,0,0,19.733333333333334,32.1,0.03333333333333333,30,6,1,0.03225806451612903
365,3,t&p matrix,True,False,91,31,0,0,16.125,17.166666666666668,8.708333333333334,24,5,1,0.04
366,3,t&p matrix,True,False,91,32,0,0,23.15909090909091,18.568181818181817,10.363636363636363,44,7,0,0.0
367,3,t&p matrix,True,False,91,33,0,0,17.94736842105263,25.5,8.5,38,7,4,0.09523809523809523
368,3,t&p matrix,True,False,91,34,0,0,32.95238095238095,6.523809523809524,11.166666666666666,42,6,0,0.0
369,3,t&p matrix,True,False,91,35,0,0,23.852941176470587,24.794117647058822,7.088235294117647,34,7,1,0.02857142857142857
370,3,t&p matrix,True,False,91,36,0,0,19.238095238095237,17.238095238095237,7.880952380952381,42,7,2,0.045454545454545456
371,3,t&p matrix,True,False,91,37,0,0,15.972972972972974,10.864864864864865,11.135135135135135,37,7,3,0.075
372,3,t&p matrix,True,False,91,38,0,0,27.42105263157895,17.342105263157894,7.131578947368421,38,7,1,0.02564102564102564
373,3,t&p matrix,True,False,91,39,0,0,25.8,15.514285714285714,8.228571428571428,35,9,0,0.0
374,3,t&p matrix,True,False,91,40,0,0,20.564102564102566,21.641025641025642,6.358974358974359,39,7,0,0.0
375,3,t&p matrix,True,False,91,41,0,0,39.592592592592595,17.59259259259259,4.666666666666667,27,7,0,0.0
376,3,t&p matrix,True,False,91,42,0,0,26.933333333333334,16.733333333333334,16.6,15,5,0,0.0
377,3,t&p matrix,True,False,91,45,49,1,7.541666666666667,23.0,27.916666666666668,24,5,3,0.1111111111111111
378,3,t&p matrix,True,False,91,46,54,1,29.710526315789473,15.81578947368421,13.657894736842104,38,6,1,0.02564102564102564
379,3,t&p matrix,True,False,91,47,0,0,30.703703703703702,13.555555555555555,7.851851851851852,27,5,1,0.03571428571428571
380,3,t&p matrix,True,False,91,48,0,0,24.59259259259259,17.14814814814815,10.62962962962963,27,5,1,0.03571428571428571
381,3,t&p matrix,True,False,91,49,0,0,19.30952380952381,9.857142857142858,14.666666666666666,42,8,1,0.023255813953488372
382,3,t&p matrix,True,False,91,50,0,0,16.02173913043478,19.58695652173913,18.065217391304348,46,8,2,0.041666666666666664
383,3,t&p matrix,True,False,91,51,0,0,16.755102040816325,10.326530612244898,8.551020408163266,49,10,1,0.02
384,4,t&p matrix,True,True,91,1,1084,44,25.77777777777778,22.567901234567902,42.160493827160494,81,11,0,0.0
385,4,t&p matrix,True,True,91,2,0,0,7.35,4.8,32.275,40,5,0,0.0
386,4,t&p matrix,True,True,91,3,0,0,13.424242424242424,37.84848484848485,13.515151515151516,33,6,0,0.0
387,4,t&p matrix,True,True,91,4,37,1,57.470588235294116,13.705882352941176,14.176470588235293,17,3,0,0.0
388,4,t&p matrix,True,True,91,6,0,0,10.226415094339623,23.92452830188679,28.07547169811321,53,8,0,0.0
389,4,t&p matrix,True,True,91,7,0,0,24.125,30.15625,13.3125,32,6,0,0.0
390,4,t&p matrix,True,True,91,8,0,0,21.387096774193548,28.161290322580644,14.290322580645162,31,5,0,0.0
391,4,t&p matrix,True,True,91,9,0,0,29.285714285714285,28.476190476190474,22.428571428571427,21,5,0,0.0
392,4,t&p matrix,True,True,91,10,0,0,20.9,26.78,8.76,50,8,0,0.0
393,4,t&p matrix,True,True,91,11,0,0,44.74074074074074,10.703703703703704,17.85185185185185,27,8,0,0.0
394,4,t&p matrix,True,True,91,12,0,0,22.941176470588236,21.901960784313726,16.980392156862745,51,7,0,0.0
395,4,t&p matrix,True,True,91,13,0,0,30.5625,17.5,13.46875,32,5,0,0.0
396,4,t&p matrix,True,True,91,14,0,0,20.25581395348837,22.023255813953487,15.55813953488372,43,7,0,0.0
397,4,t&p matrix,True,True,91,15,0,0,28.257142857142856,12.028571428571428,10.971428571428572,35,6,0,0.0
398,4,t&p matrix,True,True,91,16,0,0,15.45945945945946,24.43243243243243,7.891891891891892,37,6,0,0.0
399,4,t&p matrix,True,True,91,17,0,0,21.694444444444443,9.083333333333334,21.52777777777778,36,7,0,0.0
400,4,t&p matrix,True,True,91,18,0,0,16.106382978723403,20.170212765957448,8.319148936170214,47,7,0,0.0
401,4,t&p matrix,True,True,91,19,0,0,28.225806451612904,22.419354838709676,3.032258064516129,31,7,0,0.0
402,4,t&p matrix,True,True,91,20,0,0,24.02173913043478,22.67391304347826,7.434782608695652,46,7,0,0.0
403,4,t&p matrix,True,True,91,21,0,0,18.55,19.275,12.35,40,8,0,0.0
404,4,t&p matrix,True,True,91,22,0,0,21.152173913043477,18.82608695652174,7.565217391304348,46,7,0,0.0
405,4,t&p matrix,True,True,91,23,0,0,32.166666666666664,6.291666666666667,10.125,24,5,0,0.0
406,4,t&p matrix,True,True,91,24,0,0,13.069767441860465,18.13953488372093,11.255813953488373,43,7,0,0.0
407,4,t&p matrix,True,True,91,25,0,0,21.304347826086957,14.41304347826087,10.543478260869565,46,8,0,0.0
408,4,t&p matrix,True,True,91,26,0,0,26.47457627118644,16.10169491525424,5.796610169491525,59,9,0,0.0
409,4,t&p matrix,True,True,91,27,0,0,14.564102564102564,17.923076923076923,10.128205128205128,39,8,0,0.0
410,4,t&p matrix,True,True,91,28,0,0,29.026315789473685,13.421052631578947,5.157894736842105,38,6,0,0.0
411,4,t&p matrix,True,True,91,29,0,0,14.95,21.2,9.55,20,5,0,0.0
412,4,t&p matrix,True,True,91,30,0,0,13.970588235294118,20.352941176470587,6.352941176470588,34,6,0,0.0
413,4,t&p matrix,True,True,91,31,0,0,7.333333333333333,21.625,11.208333333333334,24,5,0,0.0
414,4,t&p matrix,True,True,91,32,0,0,25.025,10.95,13.05,40,7,0,0.0
415,4,t&p matrix,True,True,91,33,0,0,19.19047619047619,14.047619047619047,8.333333333333334,42,7,0,0.0
416,4,t&p matrix,True,True,91,34,0,0,23.558139534883722,11.883720930232558,6.1395348837209305,43,6,0,0.0
417,4,t&p matrix,True,True,91,35,0,0,17.61764705882353,17.38235294117647,0.7058823529411765,34,7,0,0.0
418,4,t&p matrix,True,True,91,36,0,0,26.414634146341463,15.829268292682928,4.560975609756097,41,7,0,0.0
419,4,t&p matrix,True,True,91,37,0,0,20.21951219512195,9.487804878048781,1.5365853658536586,41,7,0,0.0
420,4,t&p matrix,True,True,91,38,0,0,23.358974358974358,10.384615384615385,4.333333333333333,39,7,0,0.0
421,4,t&p matrix,True,True,91,39,0,0,17.205882352941178,17.88235294117647,2.5588235294117645,34,9,0,0.0
422,4,t&p matrix,True,True,91,40,0,0,27.435897435897434,12.487179487179487,1.641025641025641,39,7,0,0.0
423,4,t&p matrix,True,True,91,41,0,0,45.130434782608695,11.608695652173912,1.3478260869565217,23,7,0,0.0
424,4,t&p matrix,True,True,91,42,0,0,32.23529411764706,20.58823529411765,1.8235294117647058,17,5,0,0.0
425,4,t&p matrix,True,True,91,45,0,0,5.9375,6.8125,25.09375,32,5,0,0.0
426,4,t&p matrix,True,True,91,46,0,0,15.825,12.55,8.675,40,6,0,0.0
427,4,t&p matrix,True,True,91,47,0,0,10.628571428571428,12.4,5.542857142857143,35,5,0,0.0
428,4,t&p matrix,True,True,91,48,0,0,28.214285714285715,4.642857142857143,4.321428571428571,28,5,0,0.0
429,4,t&p matrix,True,True,91,49,0,0,17.425,16.225,5.5,40,8,0,0.0
430,4,t&p matrix,True,True,91,50,0,0,22.65909090909091,11.272727272727273,4.954545454545454,44,8,0,0.0
431,4,t&p matrix,True,True,91,51,0,0,21.24,8.16,3.54,50,10,0,0.0
432,4,t&p matrix,True,False,91,1,1084,44,25.77777777777778,22.567901234567902,42.160493827160494,81,11,0,0.0
433,4,t&p matrix,True,False,91,2,20,1,9.475,4.875,29.725,40,5,0,0.0
434,4,t&p matrix,True,False,91,3,0,0,14.484848484848484,31.78787878787879,15.878787878787879,33,6,1,0.029411764705882353
435,4,t&p matrix,True,False,91,4,0,0,47.166666666666664,23.0,13.944444444444445,18,3,0,0.0
436,4,t&p matrix,True,False,91,6,0,0,11.84,23.54,29.08,50,8,2,0.038461538461538464
437,4,t&p matrix,True,False,91,7,5,1,26.620689655172413,34.86206896551724,9.931034482758621,29,6,2,0.06451612903225806
438,4,t&p matrix,True,False,91,8,0,0,25.06896551724138,26.448275862068964,18.03448275862069,29,5,1,0.03333333333333333
439,4,t&p matrix,True,False,91,9,8,1,25.19047619047619,30.571428571428573,21.571428571428573,21,5,0,0.0
440,4,t&p matrix,True,False,91,10,0,0,25.772727272727273,31.295454545454547,10.568181818181818,44,8,2,0.043478260869565216
441,4,t&p matrix,True,False,91,11,0,0,43.30769230769231,16.53846153846154,14.346153846153847,26,8,3,0.10344827586206896
442,4,t&p matrix,True,False,91,12,0,0,24.0,21.17391304347826,22.108695652173914,46,7,2,0.041666666666666664
443,4,t&p matrix,True,False,91,13,17,1,27.75862068965517,28.82758620689655,14.172413793103448,29,5,1,0.03333333333333333
444,4,t&p matrix,True,False,91,14,6,1,23.547619047619047,18.238095238095237,18.333333333333332,42,7,1,0.023255813953488372
445,4,t&p matrix,True,False,91,15,6,1,32.03125,13.875,15.71875,32,6,1,0.030303030303030304
446,4,t&p matrix,True,False,91,16,0,0,18.333333333333332,22.333333333333332,10.717948717948717,39,6,1,0.025
447,4,t&p matrix,True,False,91,17,0,0,15.051282051282051,10.871794871794872,23.102564102564102,39,7,1,0.025
448,4,t&p matrix,True,False,91,18,1,1,21.093023255813954,22.74418604651163,8.046511627906977,43,7,0,0.0
449,4,t&p matrix,True,False,91,19,0,0,25.032258064516128,16.70967741935484,15.870967741935484,31,7,2,0.06060606060606061
450,4,t&p matrix,True,False,91,20,0,0,17.4375,19.541666666666668,14.0625,48,7,2,0.04
451,4,t&p matrix,True,False,91,21,0,0,21.22222222222222,25.194444444444443,8.36111111111111,36,8,2,0.05263157894736842
452,4,t&p matrix,True,False,91,22,4,1,22.95,20.975,16.65,40,7,0,0.0
453,4,t&p matrix,True,False,91,23,0,0,31.88,9.28,8.44,25,5,1,0.038461538461538464
454,4,t&p matrix,True,False,91,24,0,0,17.25,20.1,12.875,40,7,3,0.06976744186046512
455,4,t&p matrix,True,False,91,25,6,2,14.146341463414634,22.926829268292682,17.024390243902438,41,8,2,0.046511627906976744
456,4,t&p matrix,True,False,91,26,0,0,31.946428571428573,9.553571428571429,10.982142857142858,56,9,1,0.017543859649122806
457,4,t&p matrix,True,False,91,27,0,0,18.307692307692307,18.205128205128204,12.256410256410257,39,8,1,0.025
458,4,t&p matrix,True,False,91,28,0,0,17.365853658536587,25.70731707317073,6.414634146341464,41,6,1,0.023809523809523808
459,4,t&p matrix,True,False,91,29,0,0,33.72222222222222,20.38888888888889,4.388888888888889,18,5,4,0.18181818181818182
460,4,t&p matrix,True,False,91,30,0,0,30.413793103448278,17.82758620689655,11.827586206896552,29,6,1,0.03333333333333333
461,4,t&p matrix,True,False,91,31,13,1,8.095238095238095,32.76190476190476,14.666666666666666,21,5,2,0.08695652173913043
462,4,t&p matrix,True,False,91,32,0,0,28.28205128205128,19.974358974358974,10.282051282051283,39,7,3,0.07142857142857142
463,4,t&p matrix,True,False,91,33,2,1,10.8,16.933333333333334,15.688888888888888,45,7,2,0.0425531914893617
464,4,t&p matrix,True,False,91,34,0,0,35.810810810810814,19.7027027027027,5.594594594594595,37,6,4,0.0975609756097561
465,4,t&p matrix,True,False,91,35,10,2,19.137931034482758,23.689655172413794,16.82758620689655,29,7,1,0.03333333333333333
466,4,t&p matrix,True,False,91,36,0,0,31.5,15.425,9.35,40,7,1,0.024390243902439025
467,4,t&p matrix,True,False,91,37,0,0,15.720930232558139,18.930232558139537,9.720930232558139,43,7,0,0.0
468,4,t&p matrix,True,False,91,38,0,0,32.51428571428571,16.65714285714286,5.571428571428571,35,7,1,0.027777777777777776
469,4,t&p matrix,True,False,91,39,0,0,17.08108108108108,21.594594594594593,8.513513513513514,37,9,0,0.0
470,4,t&p matrix,True,False,91,40,0,0,30.833333333333332,19.904761904761905,1.5952380952380953,42,7,1,0.023255813953488372
471,4,t&p matrix,True,False,91,41,0,0,48.34615384615385,12.346153846153847,0.0,26,7,0,0.0
472,4,t&p matrix,True,False,91,42,0,0,30.25,24.4375,4.75,16,5,1,0.058823529411764705
473,4,t&p matrix,True,False,91,45,19,2,11.28,14.88,27.4,25,5,1,0.038461538461538464
474,4,t&p matrix,True,False,91,46,0,0,20.475,10.475,23.575,40,6,1,0.024390243902439025
475,4,t&p matrix,True,False,91,47,0,0,7.942857142857143,17.257142857142856,17.114285714285714,35,5,0,0.0
476,4,t&p matrix,True,False,91,48,0,0,37.34782608695652,8.043478260869565,10.652173913043478,23,5,2,0.08
477,4,t&p matrix,True,False,91,49,1,1,23.5,25.6,9.5,40,8,0,0.0
478,4,t&p matrix,True,False,91,50,0,0,27.272727272727273,19.113636363636363,8.818181818181818,44,8,2,0.043478260869565216
479,4,t&p matrix,True,False,91,51,3,2,19.594594594594593,11.27027027027027,19.405405405405407,37,10,3,0.075
