,iteration,objective type,disruptions?,perfect_information_bool,days_considered_tardy,week,total tardiness,number of patients tardy,average wait time (priority < 0.33),average wait_time (0.33 < priority < 0.66),average wait time 0.66 < priority,number of surgeries scheduled,num sessions,num surgeries cancelled,cancelation proportion
234,2,t&p matrix,False,True,91,46,0,0,35.0,3.6944444444444446,1.8055555555555556,36,6,0,0.0
235,2,t&p matrix,False,True,91,47,0,0,19.060606060606062,11.515151515151516,0.7272727272727273,33,5,0,0.0
236,2,t&p matrix,False,True,91,48,0,0,44.80769230769231,6.730769230769231,1.8846153846153846,26,5,0,0.0
237,2,t&p matrix,False,True,91,49,0,0,25.044444444444444,9.11111111111111,2.1555555555555554,45,8,0,0.0
238,2,t&p matrix,False,True,91,50,0,0,21.488372093023255,17.558139534883722,2.7209302325581395,43,8,0,0.0
239,2,t&p matrix,False,True,91,51,0,0,12.4,13.022222222222222,1.0,45,10,0,0.0
240,2,t&p matrix,False,False,91,1,1067,46,23.3625,39.1125,28.2625,80,11,2,0.024390243902439025
241,2,t&p matrix,False,False,91,2,42,1,4.564102564102564,8.974358974358974,29.076923076923077,39,5,2,0.04878048780487805
242,2,t&p matrix,False,False,91,3,3,1,12.2,24.666666666666668,19.633333333333333,30,6,2,0.0625
243,2,t&p matrix,False,False,91,4,4,1,45.294117647058826,35.411764705882355,4.823529411764706,17,3,3,0.15
244,2,t&p matrix,False,False,91,6,24,3,17.901960784313726,19.294117647058822,12.019607843137255,51,8,2,0.03773584905660377
245,2,t&p matrix,False,False,91,7,1,1,19.272727272727273,38.39393939393939,5.636363636363637,33,6,1,0.029411764705882353
246,2,t&p matrix,False,False,91,8,0,0,12.517241379310345,36.310344827586206,14.03448275862069,29,5,1,0.03333333333333333
247,2,t&p matrix,False,False,91,9,32,1,32.8,35.5,22.3,20,5,0,0.0
248,2,t&p matrix,False,False,91,10,0,0,15.425531914893616,19.53191489361702,10.638297872340425,47,8,2,0.04081632653061224
249,2,t&p matrix,False,False,91,11,0,0,25.03030303030303,27.060606060606062,25.424242424242426,33,8,0,0.0
250,2,t&p matrix,False,False,91,12,0,0,18.88372093023256,23.558139534883722,11.69767441860465,43,7,0,0.0
251,2,t&p matrix,False,False,91,13,0,0,29.193548387096776,24.70967741935484,5.387096774193548,31,5,1,0.03125
252,2,t&p matrix,False,False,91,14,0,0,28.772727272727273,23.272727272727273,6.659090909090909,44,7,1,0.022222222222222223
253,2,t&p matrix,False,False,91,15,9,1,44.06896551724138,12.379310344827585,9.068965517241379,29,6,2,0.06451612903225806
254,2,t&p matrix,False,False,91,16,7,1,33.86486486486486,16.64864864864865,12.594594594594595,37,6,0,0.0
255,2,t&p matrix,False,False,91,17,0,0,18.146341463414632,17.24390243902439,7.219512195121951,41,7,0,0.0
256,2,t&p matrix,False,False,91,18,0,0,1.66,20.0,11.52,50,7,1,0.0196078431372549
257,2,t&p matrix,False,False,91,19,0,0,32.214285714285715,25.928571428571427,3.0,28,7,2,0.06666666666666667
258,2,t&p matrix,False,False,91,20,0,0,27.22222222222222,20.2,9.311111111111112,45,7,0,0.0
259,2,t&p matrix,False,False,91,21,0,0,19.97142857142857,44.457142857142856,13.0,35,8,0,0.0
260,2,t&p matrix,False,False,91,22,0,0,19.16216216216216,39.83783783783784,11.378378378378379,37,7,1,0.02631578947368421
261,2,t&p matrix,False,False,91,23,46,2,52.8235294117647,27.88235294117647,7.411764705882353,17,5,2,0.10526315789473684
262,2,t&p matrix,False,False,91,24,9,3,28.5,4.5476190476190474,13.642857142857142,42,7,2,0.045454545454545456
263,2,t&p matrix,False,False,91,25,3,1,18.071428571428573,8.0,13.166666666666666,42,8,3,0.06666666666666667
264,2,t&p matrix,False,False,91,26,6,2,10.745762711864407,19.74576271186441,3.8983050847457625,59,9,2,0.03278688524590164
265,2,t&p matrix,False,False,91,27,35,2,38.083333333333336,10.61111111111111,2.7222222222222223,36,8,0,0.0
266,2,t&p matrix,False,False,91,28,0,0,23.317073170731707,17.951219512195124,4.439024390243903,41,6,3,0.06818181818181818
267,2,t&p matrix,False,False,91,29,0,0,41.705882352941174,15.352941176470589,20.705882352941178,17,5,1,0.05555555555555555
268,2,t&p matrix,False,False,91,30,0,0,53.76,32.12,3.56,25,6,1,0.038461538461538464
269,2,t&p matrix,False,False,91,31,10,2,67.6,22.1,0.0,20,5,0,0.0
270,2,t&p matrix,False,False,91,32,1,1,29.46511627906977,9.348837209302326,6.069767441860465,43,7,3,0.06521739130434782
271,2,t&p matrix,False,False,91,33,0,0,35.94285714285714,19.514285714285716,2.3142857142857145,35,7,2,0.05405405405405406
272,2,t&p matrix,False,False,91,34,0,0,37.05882352941177,14.676470588235293,3.6176470588235294,34,6,2,0.05555555555555555
273,2,t&p matrix,False,False,91,35,0,0,24.357142857142858,19.714285714285715,5.5,28,7,3,0.0967741935483871
274,2,t&p matrix,False,False,91,36,30,2,35.303030303030305,24.87878787878788,9.848484848484848,33,7,1,0.029411764705882353
275,2,t&p matrix,False,False,91,37,14,3,25.153846153846153,4.564102564102564,5.0256410256410255,39,7,3,0.07142857142857142
276,2,t&p matrix,False,False,91,38,0,0,36.78378378378378,14.378378378378379,5.054054054054054,37,7,1,0.02631578947368421
277,2,t&p matrix,False,False,91,39,0,0,29.324324324324323,12.972972972972974,3.189189189189189,37,9,2,0.05128205128205128
278,2,t&p matrix,False,False,91,40,29,1,22.761904761904763,26.238095238095237,18.69047619047619,42,7,1,0.023255813953488372
279,2,t&p matrix,False,False,91,41,0,0,66.42307692307692,16.423076923076923,3.4615384615384617,26,7,1,0.037037037037037035
280,2,t&p matrix,False,False,91,42,0,0,82.70588235294117,0.0,0.0,17,5,3,0.15
281,2,t&p matrix,False,False,91,45,38,3,52.95238095238095,21.142857142857142,9.571428571428571,21,5,1,0.045454545454545456
282,2,t&p matrix,False,False,91,46,45,1,47.51428571428571,22.685714285714287,3.6,35,6,1,0.027777777777777776
283,2,t&p matrix,False,False,91,47,5,1,21.545454545454547,19.606060606060606,12.393939393939394,33,5,0,0.0
284,2,t&p matrix,False,False,91,48,0,0,50.34782608695652,31.73913043478261,3.869565217391304,23,5,1,0.041666666666666664
285,2,t&p matrix,False,False,91,49,0,0,25.0,19.91891891891892,16.864864864864863,37,8,3,0.075
286,2,t&p matrix,False,False,91,50,4,1,23.642857142857142,29.095238095238095,11.785714285714286,42,8,2,0.045454545454545456
287,2,t&p matrix,False,False,91,51,2,2,20.068181818181817,20.09090909090909,5.340909090909091,44,10,1,0.022222222222222223
288,3,t&p matrix,False,True,91,1,1099,45,29.938271604938272,28.25925925925926,33.19753086419753,81,11,0,0.0
289,3,t&p matrix,False,True,91,2,0,0,2.1951219512195124,8.878048780487806,24.75609756097561,41,5,0,0.0
290,3,t&p matrix,False,True,91,3,0,0,14.0625,27.65625,22.59375,32,6,0,0.0
291,3,t&p matrix,False,True,91,4,0,0,45.10526315789474,25.68421052631579,13.210526315789474,19,3,0,0.0
292,3,t&p matrix,False,True,91,6,0,0,11.641509433962264,19.77358490566038,22.07547169811321,53,8,0,0.0
293,3,t&p matrix,False,True,91,7,0,0,28.375,19.90625,17.96875,32,6,0,0.0
294,3,t&p matrix,False,True,91,8,0,0,26.9,9.066666666666666,20.033333333333335,30,5,0,0.0
295,3,t&p matrix,False,True,91,9,0,0,33.05263157894737,37.1578947368421,18.789473684210527,19,5,0,0.0
296,3,t&p matrix,False,True,91,10,0,0,14.156862745098039,20.392156862745097,4.549019607843137,51,8,0,0.0
297,3,t&p matrix,False,True,91,11,0,0,27.90625,31.84375,19.125,32,8,0,0.0
298,3,t&p matrix,False,True,91,12,0,0,16.25,16.022727272727273,6.9772727272727275,44,7,0,0.0
299,3,t&p matrix,False,True,91,13,0,0,17.35483870967742,16.193548387096776,9.548387096774194,31,5,0,0.0
300,3,t&p matrix,False,True,91,14,0,0,38.93181818181818,17.522727272727273,5.704545454545454,44,7,0,0.0
301,3,t&p matrix,False,True,91,15,0,0,28.34375,19.90625,5.21875,32,6,0,0.0
302,3,t&p matrix,False,True,91,16,0,0,23.02857142857143,30.62857142857143,7.628571428571429,35,6,0,0.0
303,3,t&p matrix,False,True,91,17,0,0,32.8780487804878,18.048780487804876,3.926829268292683,41,7,0,0.0
304,3,t&p matrix,False,True,91,18,0,0,1.1702127659574468,11.170212765957446,15.361702127659575,47,7,0,0.0
305,3,t&p matrix,False,True,91,19,0,0,24.133333333333333,15.066666666666666,23.7,30,7,0,0.0
306,3,t&p matrix,False,True,91,20,0,0,16.26,17.48,4.96,50,7,0,0.0
307,3,t&p matrix,False,True,91,21,0,0,37.611111111111114,23.77777777777778,4.861111111111111,36,8,0,0.0
308,3,t&p matrix,False,True,91,22,0,0,16.347826086956523,15.956521739130435,7.826086956521739,46,7,0,0.0
309,3,t&p matrix,False,True,91,23,0,0,35.30434782608695,23.26086956521739,7.826086956521739,23,5,0,0.0
310,3,t&p matrix,False,True,91,24,0,0,15.875,17.5,4.625,40,7,0,0.0
311,3,t&p matrix,False,True,91,25,0,0,26.40909090909091,14.136363636363637,2.522727272727273,44,8,0,0.0
312,3,t&p matrix,False,True,91,26,0,0,22.818181818181817,16.581818181818182,6.7272727272727275,55,9,0,0.0
313,3,t&p matrix,False,True,91,27,0,0,27.0,18.35135135135135,0.40540540540540543,37,8,0,0.0
314,3,t&p matrix,False,True,91,28,0,0,35.0,16.0,6.804878048780488,41,6,0,0.0
315,3,t&p matrix,False,True,91,29,0,0,62.55,8.75,-0.25,20,5,0,0.0
316,3,t&p matrix,False,True,91,30,0,0,57.6,20.16,3.36,25,6,0,0.0
317,3,t&p matrix,False,True,91,31,0,0,44.31818181818182,12.363636363636363,7.409090909090909,22,5,0,0.0
318,3,t&p matrix,False,True,91,32,0,0,28.704545454545453,10.840909090909092,5.340909090909091,44,7,0,0.0
319,3,t&p matrix,False,True,91,33,0,0,31.113636363636363,9.272727272727273,0.7045454545454546,44,7,0,0.0
320,3,t&p matrix,False,True,91,34,0,0,20.35,10.725,1.9,40,6,0,0.0
321,3,t&p matrix,False,True,91,35,0,0,27.38888888888889,18.5,2.0,36,7,0,0.0
322,3,t&p matrix,False,True,91,36,0,0,27.952380952380953,13.523809523809524,4.214285714285714,42,7,0,0.0
323,3,t&p matrix,False,True,91,37,0,0,14.365853658536585,9.829268292682928,2.073170731707317,41,7,0,0.0
324,3,t&p matrix,False,True,91,38,0,0,27.842105263157894,11.894736842105264,6.0,38,7,0,0.0
325,3,t&p matrix,False,True,91,39,0,0,24.0,11.257142857142858,2.5714285714285716,35,9,0,0.0
326,3,t&p matrix,False,True,91,40,0,0,28.595238095238095,13.595238095238095,1.2142857142857142,42,7,0,0.0
327,3,t&p matrix,False,True,91,41,0,0,50.89655172413793,17.20689655172414,4.931034482758621,29,7,0,0.0
328,3,t&p matrix,False,True,91,42,0,0,65.7,11.75,4.4,20,5,0,0.0
329,3,t&p matrix,False,True,91,45,0,0,31.857142857142858,0.7142857142857143,7.464285714285714,28,5,0,0.0
330,3,t&p matrix,False,True,91,46,0,0,23.789473684210527,12.763157894736842,2.8947368421052633,38,6,0,0.0
331,3,t&p matrix,False,True,91,47,0,0,14.1875,11.5625,0.8125,32,5,0,0.0
332,3,t&p matrix,False,True,91,48,0,0,46.56,7.04,3.8,25,5,0,0.0
333,3,t&p matrix,False,True,91,49,0,0,19.333333333333332,8.384615384615385,4.641025641025641,39,8,0,0.0
334,3,t&p matrix,False,True,91,50,0,0,39.86363636363637,10.340909090909092,1.4090909090909092,44,8,0,0.0
335,3,t&p matrix,False,True,91,51,0,0,23.69047619047619,13.095238095238095,1.0714285714285714,42,10,0,0.0
336,3,t&p matrix,False,False,91,1,1068,45,30.620253164556964,29.037974683544302,32.860759493670884,79,11,2,0.024691358024691357
337,3,t&p matrix,False,False,91,2,42,1,2.1951219512195124,10.170731707317072,26.121951219512194,41,5,1,0.023809523809523808
338,3,t&p matrix,False,False,91,3,0,0,14.516129032258064,24.516129032258064,27.161290322580644,31,6,0,0.0
339,3,t&p matrix,False,False,91,4,0,0,45.10526315789474,23.736842105263158,13.210526315789474,19,3,0,0.0
340,3,t&p matrix,False,False,91,6,0,0,11.040816326530612,22.510204081632654,25.816326530612244,49,8,3,0.057692307692307696
341,3,t&p matrix,False,False,91,7,0,0,29.258064516129032,28.193548387096776,21.903225806451612,31,6,1,0.03125
342,3,t&p matrix,False,False,91,8,0,0,29.071428571428573,18.642857142857142,29.75,28,5,0,0.0
343,3,t&p matrix,False,False,91,9,0,0,35.9,34.75,16.65,20,5,0,0.0
344,3,t&p matrix,False,False,91,10,0,0,16.40909090909091,40.02272727272727,14.0,44,8,2,0.043478260869565216
345,3,t&p matrix,False,False,91,11,28,1,21.634146341463413,17.317073170731707,9.414634146341463,41,8,0,0.0
346,3,t&p matrix,False,False,91,12,0,0,21.170731707317074,7.560975609756097,17.390243902439025,41,7,1,0.023809523809523808
347,3,t&p matrix,False,False,91,13,0,0,21.566666666666666,19.633333333333333,10.8,30,5,1,0.03225806451612903
348,3,t&p matrix,False,False,91,14,0,0,42.5,22.236842105263158,6.5,38,7,2,0.05
349,3,t&p matrix,False,False,91,15,18,1,25.060606060606062,10.93939393939394,8.878787878787879,33,6,0,0.0
350,3,t&p matrix,False,False,91,16,0,0,22.53846153846154,16.0,10.0,39,6,1,0.025
351,3,t&p matrix,False,False,91,17,0,0,31.1,14.525,4.3,40,7,2,0.047619047619047616
352,3,t&p matrix,False,False,91,18,0,0,0.0,11.979166666666666,8.145833333333334,48,7,3,0.058823529411764705
353,3,t&p matrix,False,False,91,19,0,0,22.535714285714285,16.0,28.714285714285715,28,7,1,0.034482758620689655
354,3,t&p matrix,False,False,91,20,0,0,16.295454545454547,14.386363636363637,9.318181818181818,44,7,4,0.08333333333333333
355,3,t&p matrix,False,False,91,21,0,0,38.65714285714286,25.97142857142857,6.057142857142857,35,8,1,0.027777777777777776
356,3,t&p matrix,False,False,91,22,0,0,17.88095238095238,16.976190476190474,6.690476190476191,42,7,5,0.10638297872340426
357,3,t&p matrix,False,False,91,23,8,3,40.473684210526315,33.578947368421055,14.736842105263158,19,5,1,0.05
358,3,t&p matrix,False,False,91,24,6,3,22.157894736842106,17.210526315789473,6.0,38,7,2,0.05
359,3,t&p matrix,False,False,91,25,7,1,25.302325581395348,15.534883720930232,5.069767441860465,43,8,2,0.044444444444444446
360,3,t&p matrix,False,False,91,26,0,0,20.92452830188679,34.20754716981132,8.264150943396226,53,9,1,0.018518518518518517
361,3,t&p matrix,False,False,91,27,0,0,36.64705882352941,33.294117647058826,1.2352941176470589,34,8,2,0.05555555555555555
362,3,t&p matrix,False,False,91,28,0,0,37.21951219512195,7.926829268292683,5.463414634146342,41,6,2,0.046511627906976744
363,3,t&p matrix,False,False,91,29,0,0,73.11764705882354,10.294117647058824,5.294117647058823,17,5,1,0.05555555555555555
364,3,t&p matrix,False,False,91,30,1,1,58.72,18.32,3.76,25,6,1,0.038461538461538464
365,3,t&p matrix,False,False,91,31,0,0,51.44444444444444,14.833333333333334,14.777777777777779,18,5,1,0.05263157894736842
366,3,t&p matrix,False,False,91,32,1,1,25.955555555555556,9.28888888888889,7.822222222222222,45,7,2,0.0425531914893617
367,3,t&p matrix,False,False,91,33,0,0,30.977272727272727,13.340909090909092,4.2272727272727275,44,7,1,0.022222222222222223
368,3,t&p matrix,False,False,91,34,98,1,25.71794871794872,11.564102564102564,8.743589743589743,39,6,1,0.025
369,3,t&p matrix,False,False,91,35,5,1,27.457142857142856,18.742857142857144,4.457142857142857,35,7,0,0.0
370,3,t&p matrix,False,False,91,36,0,0,27.372093023255815,17.74418604651163,5.837209302325581,43,7,2,0.044444444444444446
371,3,t&p matrix,False,False,91,37,0,0,10.975609756097562,20.75609756097561,3.024390243902439,41,7,1,0.023809523809523808
372,3,t&p matrix,False,False,91,38,0,0,24.054054054054053,21.64864864864865,4.783783783783784,37,7,2,0.05128205128205128
373,3,t&p matrix,False,False,91,39,5,1,20.333333333333332,22.02777777777778,7.25,36,9,2,0.05263157894736842
374,3,t&p matrix,False,False,91,40,5,1,33.36585365853659,18.024390243902438,11.073170731707316,41,7,2,0.046511627906976744
375,3,t&p matrix,False,False,91,41,0,0,48.53846153846154,29.307692307692307,6.269230769230769,26,7,0,0.0
376,3,t&p matrix,False,False,91,42,0,0,66.85714285714286,11.80952380952381,4.190476190476191,21,5,0,0.0
377,3,t&p matrix,False,False,91,45,0,0,39.24,17.6,8.48,25,5,0,0.0
378,3,t&p matrix,False,False,91,46,0,0,28.864864864864863,22.324324324324323,8.324324324324325,37,6,0,0.0
379,3,t&p matrix,False,False,91,47,0,0,18.233333333333334,12.466666666666667,8.933333333333334,30,5,2,0.0625
380,3,t&p matrix,False,False,91,48,0,0,48.5,13.416666666666666,10.083333333333334,24,5,0,0.0
381,3,t&p matrix,False,False,91,49,0,0,19.05263157894737,8.973684210526315,15.947368421052632,38,8,1,0.02564102564102564
382,3,t&p matrix,False,False,91,50,4,1,45.023809523809526,13.285714285714286,3.380952380952381,42,8,1,0.023255813953488372
383,3,t&p matrix,False,False,91,51,0,0,23.738095238095237,17.952380952380953,3.5714285714285716,42,10,0,0.0
384,4,t&p matrix,False,True,91,1,1084,44,25.77777777777778,22.567901234567902,42.160493827160494,81,11,0,0.0
385,4,t&p matrix,False,True,91,2,0,0,6.536585365853658,4.682926829268292,21.097560975609756,41,5,0,0.0
386,4,t&p matrix,False,True,91,3,0,0,16.1875,32.5625,23.90625,32,6,0,0.0
387,4,t&p matrix,False,True,91,4,37,1,54.94117647058823,18.764705882352942,9.647058823529411,17,3,0,0.0
388,4,t&p matrix,False,True,91,6,0,0,10.703703703703704,19.12962962962963,19.90740740740741,54,8,0,0.0
389,4,t&p matrix,False,True,91,7,0,0,17.5,31.833333333333332,12.5,36,6,0,0.0
390,4,t&p matrix,False,True,91,8,0,0,20.6,18.833333333333332,25.1,30,5,0,0.0
391,4,t&p matrix,False,True,91,9,0,0,30.85,26.65,31.15,20,5,0,0.0
392,4,t&p matrix,False,True,91,10,0,0,12.7,16.3,9.6,50,8,0,0.0
393,4,t&p matrix,False,True,91,11,0,0,30.060606060606062,26.333333333333332,9.303030303030303,33,8,0,0.0
394,4,t&p matrix,False,True,91,12,0,0,20.790697674418606,12.720930232558139,18.186046511627907,43,7,0,0.0
395,4,t&p matrix,False,True,91,13,0,0,30.3125,10.6875,10.53125,32,5,0,0.0
396,4,t&p matrix,False,True,91,14,0,0,12.511627906976743,35.372093023255815,7.5813953488372094,43,7,0,0.0
397,4,t&p matrix,False,True,91,15,0,0,32.96666666666667,15.066666666666666,11.8,30,6,0,0.0
398,4,t&p matrix,False,True,91,16,0,0,36.666666666666664,18.025641025641026,2.769230769230769,39,6,0,0.0
399,4,t&p matrix,False,True,91,17,0,0,24.195121951219512,19.390243902439025,6.2439024390243905,41,7,0,0.0
400,4,t&p matrix,False,True,91,18,0,0,0.0,21.244444444444444,9.244444444444444,45,7,0,0.0
401,4,t&p matrix,False,True,91,19,0,0,37.483870967741936,14.870967741935484,2.3225806451612905,31,7,0,0.0
402,4,t&p matrix,False,True,91,20,0,0,7.333333333333333,17.229166666666668,3.3125,48,7,0,0.0
403,4,t&p matrix,False,True,91,21,0,0,37.08108108108108,27.756756756756758,-0.24324324324324326,37,8,0,0.0
404,4,t&p matrix,False,True,91,22,0,0,18.644444444444446,17.42222222222222,2.2222222222222223,45,7,0,0.0
405,4,t&p matrix,False,True,91,23,0,0,49.18181818181818,24.363636363636363,3.9545454545454546,22,5,0,0.0
406,4,t&p matrix,False,True,91,24,0,0,19.54054054054054,17.783783783783782,9.027027027027026,37,7,0,0.0
407,4,t&p matrix,False,True,91,25,0,0,19.64,13.6,0.12,50,8,0,0.0
408,4,t&p matrix,False,True,91,26,0,0,30.678571428571427,18.5,1.5535714285714286,56,9,0,0.0
409,4,t&p matrix,False,True,91,27,0,0,28.63157894736842,16.44736842105263,6.368421052631579,38,8,0,0.0
410,4,t&p matrix,False,True,91,28,0,0,37.58139534883721,16.953488372093023,-0.32558139534883723,43,6,0,0.0
411,4,t&p matrix,False,True,91,29,0,0,49.1,13.4,8.45,20,5,0,0.0
412,4,t&p matrix,False,True,91,30,0,0,50.5,15.785714285714286,2.892857142857143,28,6,0,0.0
413,4,t&p matrix,False,True,91,31,0,0,46.95238095238095,21.714285714285715,5.0476190476190474,21,5,0,0.0
414,4,t&p matrix,False,True,91,32,0,0,24.568181818181817,8.590909090909092,5.181818181818182,44,7,0,0.0
415,4,t&p matrix,False,True,91,33,0,0,22.58695652173913,9.891304347826088,-0.21739130434782608,46,7,0,0.0
416,4,t&p matrix,False,True,91,34,0,0,33.88095238095238,12.571428571428571,1.7380952380952381,42,6,0,0.0
417,4,t&p matrix,False,True,91,35,0,0,21.56756756756757,15.64864864864865,-0.40540540540540543,37,7,0,0.0
418,4,t&p matrix,False,True,91,36,0,0,18.525,14.25,3.6,40,7,0,0.0
419,4,t&p matrix,False,True,91,37,0,0,11.975,5.45,-0.725,40,7,0,0.0
420,4,t&p matrix,False,True,91,38,0,0,38.416666666666664,14.027777777777779,2.1666666666666665,36,7,0,0.0
421,4,t&p matrix,False,True,91,39,0,0,23.710526315789473,6.7894736842105265,-0.05263157894736842,38,9,0,0.0
422,4,t&p matrix,False,True,91,40,0,0,32.84782608695652,8.065217391304348,-0.782608695652174,46,7,0,0.0
423,4,t&p matrix,False,True,91,41,0,0,64.74074074074075,11.74074074074074,-0.1111111111111111,27,7,0,0.0
424,4,t&p matrix,False,True,91,42,0,0,74.11111111111111,9.833333333333334,0.0,18,5,0,0.0
425,4,t&p matrix,False,True,91,45,0,0,34.30769230769231,3.423076923076923,6.8076923076923075,26,5,0,0.0
426,4,t&p matrix,False,True,91,46,0,0,32.333333333333336,4.888888888888889,3.9166666666666665,36,6,0,0.0
427,4,t&p matrix,False,True,91,47,0,0,23.833333333333332,8.266666666666667,0.9,30,5,0,0.0
428,4,t&p matrix,False,True,91,48,0,0,35.44,9.08,0.24,25,5,0,0.0
429,4,t&p matrix,False,True,91,49,0,0,18.075,5.5,4.9,40,8,0,0.0
430,4,t&p matrix,False,True,91,50,0,0,19.25531914893617,12.53191489361702,4.382978723404255,47,8,0,0.0
431,4,t&p matrix,False,True,91,51,0,0,24.0,10.851063829787234,1.6808510638297873,47,10,0,0.0
432,4,t&p matrix,False,False,91,1,1096,46,26.962962962962962,23.37037037037037,41.666666666666664,81,11,0,0.0
433,4,t&p matrix,False,False,91,2,0,0,6.536585365853658,3.951219512195122,21.73170731707317,41,5,0,0.0
434,4,t&p matrix,False,False,91,3,0,0,13.84375,27.4375,24.28125,32,6,1,0.030303030303030304
435,4,t&p matrix,False,False,91,4,0,0,42.578947368421055,22.0,12.947368421052632,19,3,0,0.0
436,4,t&p matrix,False,False,91,6,2,1,12.7,18.02,22.46,50,8,1,0.0196078431372549
437,4,t&p matrix,False,False,91,7,6,2,19.71875,36.4375,14.03125,32,6,1,0.030303030303030304
438,4,t&p matrix,False,False,91,8,0,0,16.77777777777778,17.25925925925926,22.296296296296298,27,5,2,0.06896551724137931
439,4,t&p matrix,False,False,91,9,11,3,29.916666666666668,26.291666666666668,18.333333333333332,24,5,0,0.0
440,4,t&p matrix,False,False,91,10,3,2,15.688888888888888,18.133333333333333,12.2,45,8,1,0.021739130434782608
441,4,t&p matrix,False,False,91,11,3,2,33.55172413793103,33.89655172413793,6.344827586206897,29,8,3,0.09375
442,4,t&p matrix,False,False,91,12,2,1,21.951219512195124,12.512195121951219,16.121951219512194,41,7,4,0.08888888888888889
443,4,t&p matrix,False,False,91,13,16,2,30.466666666666665,17.266666666666666,13.766666666666667,30,5,2,0.0625
444,4,t&p matrix,False,False,91,14,12,2,12.674418604651162,34.372093023255815,10.255813953488373,43,7,1,0.022727272727272728
445,4,t&p matrix,False,False,91,15,6,1,31.379310344827587,15.551724137931034,15.413793103448276,29,6,1,0.03333333333333333
446,4,t&p matrix,False,False,91,16,0,0,41.142857142857146,18.17142857142857,2.914285714285714,35,6,4,0.10256410256410256
447,4,t&p matrix,False,False,91,17,6,1,33.91891891891892,20.027027027027028,5.378378378378378,37,7,3,0.075
448,4,t&p matrix,False,False,91,18,32,3,3.9591836734693877,12.714285714285714,18.346938775510203,49,7,0,0.0
449,4,t&p matrix,False,False,91,19,0,0,28.8125,21.15625,2.28125,32,7,0,0.0
450,4,t&p matrix,False,False,91,20,0,0,9.361702127659575,21.25531914893617,8.574468085106384,47,7,0,0.0
451,4,t&p matrix,False,False,91,21,0,0,36.432432432432435,29.43243243243243,-0.21621621621621623,37,8,0,0.0
452,4,t&p matrix,False,False,91,22,0,0,20.25,19.068181818181817,4.318181818181818,44,7,0,0.0
453,4,t&p matrix,False,False,91,23,0,0,52.31578947368421,28.263157894736842,4.7894736842105265,19,5,2,0.09523809523809523
454,4,t&p matrix,False,False,91,24,3,2,22.555555555555557,18.583333333333332,11.0,36,7,3,0.07692307692307693
455,4,t&p matrix,False,False,91,25,1,1,19.19148936170213,21.4468085106383,2.0425531914893615,47,8,0,0.0
456,4,t&p matrix,False,False,91,26,0,0,27.69090909090909,16.8,2.2181818181818183,55,9,0,0.0
457,4,t&p matrix,False,False,91,27,0,0,31.783783783783782,16.43243243243243,6.297297297297297,37,8,0,0.0
458,4,t&p matrix,False,False,91,28,0,0,34.38095238095238,17.857142857142858,4.333333333333333,42,6,1,0.023255813953488372
459,4,t&p matrix,False,False,91,29,0,0,51.65,30.7,4.4,20,5,1,0.047619047619047616
460,4,t&p matrix,False,False,91,30,0,0,57.44,24.88,3.84,25,6,1,0.038461538461538464
461,4,t&p matrix,False,False,91,31,14,2,54.45,26.7,8.85,20,5,0,0.0
462,4,t&p matrix,False,False,91,32,1,1,25.976190476190474,19.238095238095237,6.023809523809524,42,7,3,0.06666666666666667
463,4,t&p matrix,False,False,91,33,2,1,24.341463414634145,19.097560975609756,1.8780487804878048,41,7,2,0.046511627906976744
464,4,t&p matrix,False,False,91,34,0,0,33.48571428571429,13.857142857142858,3.8,35,6,5,0.125
465,4,t&p matrix,False,False,91,35,10,2,26.864864864864863,22.027027027027028,6.243243243243243,37,7,1,0.02631578947368421
466,4,t&p matrix,False,False,91,36,0,0,19.0,22.372093023255815,5.232558139534884,43,7,1,0.022727272727272728
467,4,t&p matrix,False,False,91,37,0,0,16.68421052631579,10.631578947368421,-0.21052631578947367,38,7,3,0.07317073170731707
468,4,t&p matrix,False,False,91,38,0,0,31.735294117647058,7.970588235294118,8.529411764705882,34,7,3,0.08108108108108109
469,4,t&p matrix,False,False,91,39,3,1,27.08108108108108,18.54054054054054,2.108108108108108,37,9,3,0.075
470,4,t&p matrix,False,False,91,40,0,0,30.615384615384617,41.15384615384615,-0.358974358974359,39,7,3,0.07142857142857142
471,4,t&p matrix,False,False,91,41,4,1,68.89285714285714,14.25,0.0,28,7,0,0.0
472,4,t&p matrix,False,False,91,42,0,0,73.1875,11.0,0.0,16,5,1,0.058823529411764705
473,4,t&p matrix,False,False,91,45,16,3,57.63636363636363,16.40909090909091,4.7272727272727275,22,5,0,0.0
474,4,t&p matrix,False,False,91,46,0,0,39.638888888888886,9.805555555555555,5.777777777777778,36,6,1,0.02702702702702703
475,4,t&p matrix,False,False,91,47,0,0,32.78787878787879,13.0,4.878787878787879,33,5,0,0.0
476,4,t&p matrix,False,False,91,48,0,0,44.18181818181818,16.227272727272727,7.818181818181818,22,5,1,0.043478260869565216
477,4,t&p matrix,False,False,91,49,2,1,23.125,9.95,9.825,40,8,2,0.047619047619047616
478,4,t&p matrix,False,False,91,50,0,0,21.046511627906977,16.953488372093023,7.604651162790698,43,8,2,0.044444444444444446
479,4,t&p matrix,False,False,91,51,13,2,34.16279069767442,12.418604651162791,2.9302325581395348,43,10,2,0.044444444444444446
